assembly_id,logical_character_id,texture_path,texture_name,texture_class,width,height,resolution,pixels
NPC/Class_A/210205/Default,NPC/Class_A/210205,SilverPalace/Content/ArtRes/CharRes/NPC/Class_A/210205/Role/Textures/T_210205_Hair01_A_OSMaskPS.T_210205_Hair01_A_OSMaskPS,T_210205_Hair01_A_OSMaskPS,Texture2D,512,512,512×512,262144
NPC/Class_A/210205/Default,NPC/Class_A/210205,SilverPalace/Content/ArtRes/CharRes/NPC/Class_A/210205/Role/Textures/T_210205_Hair01_A_PromMask.T_210205_Hair01_A_PromMask,T_210205_Hair01_A_PromMask,Texture2D,1024,1024,1024×1024,1048576
NPC/Class_A/210205/Default,NPC/Class_A/210205,SilverPalace/Content/ArtRes/CharRes/NPC/Class_A/210205/Role/Textures/T_210205_Hat01_A_D.T_210205_Hat01_A_D,T_210205_Hat01_A_D,Texture2D,1024,1024,1024×1024,1048576
NPC/Class_A/210205/Default,NPC/Class_A/210205,SilverPalace/Content/ArtRes/CharRes/NPC/Class_A/210205/Role/Textures/T_210205_Hat01_A_LBMaskSP.T_210205_Hat01_A_LBMaskSP,T_210205_Hat01_A_LBMaskSP,Texture2D,256,256,256×256,65536
NPC/Class_A/210205/Default,NPC/Class_A/210205,SilverPalace/Content/ArtRes/CharRes/NPC/Class_A/210205/Role/Textures/T_210205_Hat01_A_MRA.T_210205_Hat01_A_MRA,T_210205_Hat01_A_MRA,Texture2D,512,512,512×512,262144
NPC/Class_A/210205/Default,NPC/Class_A/210205,SilverPalace/Content/ArtRes/CharRes/NPC/Class_A/210205/Role/Textures/T_210205_Hat01_A_N.T_210205_Hat01_A_N,T_210205_Hat01_A_N,Texture2D,1024,1024,1024×1024,1048576
NPC/Class_A/210205/Default,NPC/Class_A/210205,SilverPalace/Content/ArtRes/CharRes/NPC/Class_A/210205/Role/Textures/T_210205_Pupil01_A_D.T_210205_Pupil01_A_D,T_210205_Pupil01_A_D,Texture2D,512,512,512×512,262144
NPC/Class_A/210205/Default,NPC/Class_A/210205,SilverPalace/Content/ArtRes/CharRes/NPC/Class_A/Florina/Role/Textures/T_Florina_Body01_A_WetMaskSP.T_Florina_Body01_A_WetMaskSP,T_Florina_Body01_A_WetMaskSP,Texture2D,1024,1024,1024×1024,1048576
NPC/Class_A/210205/Default,NPC/Class_A/210205,SilverPalace/Content/ArtRes/CharRes/NPC/Class_A/Florina/Role/Textures/T_Florina_Body01_B_WetMaskSP.T_Florina_Body01_B_WetMaskSP,T_Florina_Body01_B_WetMaskSP,Texture2D,512,512,512×512,262144
NPC/Class_A/210205/Default,NPC/Class_A/210205,SilverPalace/Content/ArtRes/CharRes/NPC/Class_A/Florina/Role/Textures/T_Florina_Hat01_A_WetMaskSP.T_Florina_Hat01_A_WetMaskSP,T_Florina_Hat01_A_WetMaskSP,Texture2D,1024,1024,1024×1024,1048576
NPC/Class_A/210205/Default,NPC/Class_A/210205,SilverPalace/Content/ArtRes/CharRes/NPC/Class_A/Florina/Role/Textures/T_Florina_Skin01_A_WetMaskSP.T_Florina_Skin01_A_WetMaskSP,T_Florina_Skin01_A_WetMaskSP,Texture2D,512,512,512×512,262144
NPC/Class_A/210205/Default,NPC/Class_A/210205,SilverPalace/Content/ArtRes/CharRes/NPC/Common/Textures/Face/T_1660431187_Pupil01_A_MC.T_1660431187_Pupil01_A_MC,T_1660431187_Pupil01_A_MC,Texture2D,128,128,128×128,16384
NPC/Class_A/210205/Default,NPC/Class_A/210205,SilverPalace/Content/ArtRes/CharRes/NPC/Common/Textures/Face/T_171767044_Pupil01_A_N.T_171767044_Pupil01_A_N,T_171767044_Pupil01_A_N,Texture2D,64,64,64×64,4096
NPC/Class_A/210205/Default,NPC/Class_A/210205,SilverPalace/Content/ArtRes/CharRes/NPC/Common/Textures/Face/T_2720555579_Pupil01_A_E.T_2720555579_Pupil01_A_E,T_2720555579_Pupil01_A_E,Texture2D,256,256,256×256,65536
NPC/Class_A/210205/Default,NPC/Class_A/210205,SilverPalace/Content/ArtRes/CharRes/NPC/Common/Textures/Face/T_3143653275_Face01_A_LBMaskPS.T_3143653275_Face01_A_LBMaskPS,T_3143653275_Face01_A_LBMaskPS,Texture2D,512,512,512×512,262144
NPC/Class_A/210205/Default,NPC/Class_A/210205,SilverPalace/Content/ArtRes/CharRes/NPC/Common/Textures/Face/T_3365214619_Pupil01_A_Caustic.T_3365214619_Pupil01_A_Caustic,T_3365214619_Pupil01_A_Caustic,Texture2D,256,256,256×256,65536
NPC/Class_A/210205/Default,NPC/Class_A/210205,SilverPalace/Content/ArtRes/CharRes/NPC/Common/Textures/Face/T_3701445675_Face01_A_Specular.T_3701445675_Face01_A_Specular,T_3701445675_Face01_A_Specular,Texture2D,512,512,512×512,262144
NPC/Class_A/210205/Default,NPC/Class_A/210205,SilverPalace/Content/ArtRes/CharRes/NPC/Common/Textures/Face/T_631010260_Face01_A_DynAO.T_631010260_Face01_A_DynAO,T_631010260_Face01_A_DynAO,Texture2D,512,512,512×512,262144
NPC/Class_A/210205/Default,NPC/Class_A/210205,SilverPalace/Content/ArtRes/CharRes/NPC/Common/Textures/Face/T_70665051_EyeTrans01_A_D.T_70665051_EyeTrans01_A_D,T_70665051_EyeTrans01_A_D,Texture2D,256,256,256×256,65536
NPC/Class_A/210205/Default,NPC/Class_A/210205,SilverPalace/Content/ArtRes/CharRes/NPC/Common/Textures/Hair/T_2491978351_Hair01_A_D.T_2491978351_Hair01_A_D,T_2491978351_Hair01_A_D,Texture2D,2048,2048,2048×2048,4194304
NPC/Class_A/210205/Default,NPC/Class_A/210205,SilverPalace/Content/ArtRes/CharRes/NPC/Common/Textures/Hair/T_4027682274_Hair01_A_LBMaskPS.T_4027682274_Hair01_A_LBMaskPS,T_4027682274_Hair01_A_LBMaskPS,Texture2D,512,512,512×512,262144
NPC/Class_A/210205/Default,NPC/Class_A/210205,SilverPalace/Content/ArtRes/CharRes/NPC/Common/Textures/Hair/T_888218718_Hair01_A_N.T_888218718_Hair01_A_N,T_888218718_Hair01_A_N,Texture2D,2048,2048,2048×2048,4194304
NPC/Class_A/210205/Default,NPC/Class_A/210205,SilverPalace/Content/ArtRes/CharRes/NPC/Common/Textures/Skin/T_1653339306_Body01_A_LBMaskSP.T_1653339306_Body01_A_LBMaskSP,T_1653339306_Body01_A_LBMaskSP,Texture2D,256,256,256×256,65536
NPC/Class_A/210205/Default,NPC/Class_A/210205,SilverPalace/Content/ArtRes/CharRes/NPC/Common/Textures/Skin/T_1892494547_Skin01_A_N.T_1892494547_Skin01_A_N,T_1892494547_Skin01_A_N,Texture2D,2048,2048,2048×2048,4194304
NPC/Class_A/210205/Default,NPC/Class_A/210205,SilverPalace/Content/ArtRes/CharRes/NPC/Common/Textures/Skin/T_199641726_Body01_A_N.T_199641726_Body01_A_N,T_199641726_Body01_A_N,Texture2D,1024,1024,1024×1024,1048576
NPC/Class_A/210205/Default,NPC/Class_A/210205,SilverPalace/Content/ArtRes/CharRes/NPC/Common/Textures/Skin/T_220116398_Skin01_A_LBMaskPS.T_220116398_Skin01_A_LBMaskPS,T_220116398_Skin01_A_LBMaskPS,Texture2D,512,512,512×512,262144
NPC/Class_A/210205/Default,NPC/Class_A/210205,SilverPalace/Content/ArtRes/Common/Textures/Noise/T_Jitter_03_N.T_Jitter_03_N,T_Jitter_03_N,Texture2D,1024,1024,1024×1024,1048576
NPC/Class_A/210205/Default,NPC/Class_A/210205,SilverPalace/Content/ArtRes/Common/Textures/Noise/T_Jitter_04_N.T_Jitter_04_N,T_Jitter_04_N,Texture2D,512,512,512×512,262144
NPC/Class_A/210206/Default,NPC/Class_A/210206,SilverPalace/Content/ArtRes/CharRes/NPC/Class_A/210206/Role/Textures/T_210206_EyeTrans01_A_D.T_210206_EyeTrans01_A_D,T_210206_EyeTrans01_A_D,Texture2D,256,256,256×256,65536
NPC/Class_A/210206/Default,NPC/Class_A/210206,SilverPalace/Content/ArtRes/CharRes/NPC/Class_A/210206/Role/Textures/T_210206_Face01_A_D.T_210206_Face01_A_D,T_210206_Face01_A_D,Texture2D,1024,1024,1024×1024,1048576
NPC/Class_A/210206/Default,NPC/Class_A/210206,SilverPalace/Content/ArtRes/CharRes/NPC/Class_A/210206/Role/Textures/T_210206_Face01_A_DynAO.T_210206_Face01_A_DynAO,T_210206_Face01_A_DynAO,Texture2D,512,512,512×512,262144
NPC/Class_A/210206/Default,NPC/Class_A/210206,SilverPalace/Content/ArtRes/CharRes/NPC/Class_A/210206/Role/Textures/T_210206_Face01_A_LBMaskPS.T_210206_Face01_A_LBMaskPS,T_210206_Face01_A_LBMaskPS,Texture2D,512,512,512×512,262144
NPC/Class_A/210206/Default,NPC/Class_A/210206,SilverPalace/Content/ArtRes/CharRes/NPC/Class_A/210206/Role/Textures/T_210206_Face01_A_Specular.T_210206_Face01_A_Specular,T_210206_Face01_A_Specular,Texture2D,512,512,512×512,262144
NPC/Class_A/210206/Default,NPC/Class_A/210206,SilverPalace/Content/ArtRes/CharRes/NPC/Class_A/210206/Role/Textures/T_210206_Pupil01_A_Caustic.T_210206_Pupil01_A_Caustic,T_210206_Pupil01_A_Caustic,Texture2D,256,256,256×256,65536
NPC/Class_A/210206/Default,NPC/Class_A/210206,SilverPalace/Content/ArtRes/CharRes/NPC/Class_A/210206/Role/Textures/T_210206_Pupil01_A_D.T_210206_Pupil01_A_D,T_210206_Pupil01_A_D,Texture2D,512,512,512×512,262144
NPC/Class_A/210206/Default,NPC/Class_A/210206,SilverPalace/Content/ArtRes/CharRes/NPC/Class_A/210206/Role/Textures/T_210206_Pupil01_A_E.T_210206_Pupil01_A_E,T_210206_Pupil01_A_E,Texture2D,256,256,256×256,65536
NPC/Class_A/210206/Default,NPC/Class_A/210206,SilverPalace/Content/ArtRes/CharRes/NPC/Class_A/210206/Role/Textures/T_210206_Pupil01_A_MC.T_210206_Pupil01_A_MC,T_210206_Pupil01_A_MC,Texture2D,128,128,128×128,16384
NPC/Class_A/210206/Default,NPC/Class_A/210206,SilverPalace/Content/ArtRes/CharRes/NPC/Class_A/210206/Role/Textures/T_210206_Pupil01_A_N.T_210206_Pupil01_A_N,T_210206_Pupil01_A_N,Texture2D,64,64,64×64,4096
NPC/Class_A/210206/Default,NPC/Class_A/210206,SilverPalace/Content/ArtRes/CharRes/NPC/Class_B/Male/Textures/Skin/T_B_YoungMan_Skin200000_01_A_MRA.T_B_YoungMan_Skin200000_01_A_MRA,T_B_YoungMan_Skin200000_01_A_MRA,Texture2D,1024,1024,1024×1024,1048576
NPC/Class_A/210206/Default,NPC/Class_A/210206,SilverPalace/Content/ArtRes/CharRes/NPC/Class_B/Male/Textures/Skin/T_B_YoungMan_Skin200000_01_A_WetMaskSP.T_B_YoungMan_Skin200000_01_A_WetMaskSP,T_B_YoungMan_Skin200000_01_A_WetMaskSP,Texture2D,512,512,512×512,262144
NPC/Class_A/210206/Default,NPC/Class_A/210206,SilverPalace/Content/ArtRes/CharRes/NPC/Common/Textures/Face/T_334520986_Face01_A_SDF.T_334520986_Face01_A_SDF,T_334520986_Face01_A_SDF,Texture2D,1024,1024,1024×1024,1048576
NPC/Class_A/210206/Default,NPC/Class_A/210206,SilverPalace/Content/ArtRes/CharRes/NPC/Common/Textures/Skin/T_1713439081_Skin01_A_LBMaskPS.T_1713439081_Skin01_A_LBMaskPS,T_1713439081_Skin01_A_LBMaskPS,Texture2D,512,512,512×512,262144
NPC/Class_A/210206/Default,NPC/Class_A/210206,SilverPalace/Content/ArtRes/CharRes/NPC/Common/Textures/Skin/T_272004582_Skin01_A_N.T_272004582_Skin01_A_N,T_272004582_Skin01_A_N,Texture2D,2048,2048,2048×2048,4194304
NPC/Class_A/210206/Default,NPC/Class_A/210206,SilverPalace/Content/ArtRes/CharRes/NPC/Common/Textures/Skin/T_4029629420_Skin01_A_D.T_4029629420_Skin01_A_D,T_4029629420_Skin01_A_D,Texture2D,1024,1024,1024×1024,1048576
NPC/Class_A/210207/Default,NPC/Class_A/210207,SilverPalace/Content/ArtRes/CharRes/NPC/Class_A/210207/Role/Textures/T_210207_Body01_A_D.T_210207_Body01_A_D,T_210207_Body01_A_D,Texture2D,1024,1024,1024×1024,1048576
NPC/Class_A/210207/Default,NPC/Class_A/210207,SilverPalace/Content/ArtRes/CharRes/NPC/Class_A/210207/Role/Textures/T_210207_Body01_A_MRA.T_210207_Body01_A_MRA,T_210207_Body01_A_MRA,Texture2D,512,512,512×512,262144
NPC/Class_A/210207/Default,NPC/Class_A/210207,SilverPalace/Content/ArtRes/CharRes/NPC/Class_A/210207/Role/Textures/T_210207_Body01_A_N.T_210207_Body01_A_N,T_210207_Body01_A_N,Texture2D,1024,1024,1024×1024,1048576
NPC/Class_A/210207/Default,NPC/Class_A/210207,SilverPalace/Content/ArtRes/CharRes/NPC/Class_A/210207/Role/Textures/T_210207_Body01_A_WetMaskSP.T_210207_Body01_A_WetMaskSP,T_210207_Body01_A_WetMaskSP,Texture2D,256,256,256×256,65536
NPC/Class_A/210207/Default,NPC/Class_A/210207,SilverPalace/Content/ArtRes/CharRes/NPC/Class_A/210207/Role/Textures/T_210207_Body01_B_D.T_210207_Body01_B_D,T_210207_Body01_B_D,Texture2D,1024,1024,1024×1024,1048576
NPC/Class_A/210207/Default,NPC/Class_A/210207,SilverPalace/Content/ArtRes/CharRes/NPC/Class_A/210207/Role/Textures/T_210207_Body01_B_MRA.T_210207_Body01_B_MRA,T_210207_Body01_B_MRA,Texture2D,512,512,512×512,262144
NPC/Class_A/210207/Default,NPC/Class_A/210207,SilverPalace/Content/ArtRes/CharRes/NPC/Class_A/210207/Role/Textures/T_210207_Body01_B_N.T_210207_Body01_B_N,T_210207_Body01_B_N,Texture2D,1024,1024,1024×1024,1048576
NPC/Class_A/210207/Default,NPC/Class_A/210207,SilverPalace/Content/ArtRes/CharRes/NPC/Class_A/210207/Role/Textures/T_210207_Face01_A_SDF.T_210207_Face01_A_SDF,T_210207_Face01_A_SDF,Texture2D,1024,1024,1024×1024,1048576
NPC/Class_A/210207/Default,NPC/Class_A/210207,SilverPalace/Content/ArtRes/CharRes/NPC/Class_A/210207/Role/Textures/T_210207_Hair01_A_OSMaskPS.T_210207_Hair01_A_OSMaskPS,T_210207_Hair01_A_OSMaskPS,Texture2D,512,512,512×512,262144
NPC/Class_A/210207/Default,NPC/Class_A/210207,SilverPalace/Content/ArtRes/CharRes/NPC/Class_A/210207/Role/Textures/T_210207_Hat01_A_D.T_210207_Hat01_A_D,T_210207_Hat01_A_D,Texture2D,512,512,512×512,262144
NPC/Class_A/210207/Default,NPC/Class_A/210207,SilverPalace/Content/ArtRes/CharRes/NPC/Class_A/210207/Role/Textures/T_210207_Hat01_A_LBMaskSP.T_210207_Hat01_A_LBMaskSP,T_210207_Hat01_A_LBMaskSP,Texture2D,128,128,128×128,16384
NPC/Class_A/210207/Default,NPC/Class_A/210207,SilverPalace/Content/ArtRes/CharRes/NPC/Class_A/210207/Role/Textures/T_210207_Hat01_A_MRA.T_210207_Hat01_A_MRA,T_210207_Hat01_A_MRA,Texture2D,256,256,256×256,65536
NPC/Class_A/210207/Default,NPC/Class_A/210207,SilverPalace/Content/ArtRes/CharRes/NPC/Class_A/210207/Role/Textures/T_210207_Hat01_A_N.T_210207_Hat01_A_N,T_210207_Hat01_A_N,Texture2D,512,512,512×512,262144
NPC/Class_A/210207/Default,NPC/Class_A/210207,SilverPalace/Content/ArtRes/CharRes/NPC/Class_B/Male/Textures/Skin/T_B_YoungMan_Skin200000_01_A_MRA.T_B_YoungMan_Skin200000_01_A_MRA,T_B_YoungMan_Skin200000_01_A_MRA,Texture2D,1024,1024,1024×1024,1048576
NPC/Class_A/210207/Default,NPC/Class_A/210207,SilverPalace/Content/ArtRes/CharRes/NPC/Class_B/Male/Textures/Skin/T_B_YoungMan_Skin200000_01_A_WetMaskSP.T_B_YoungMan_Skin200000_01_A_WetMaskSP,T_B_YoungMan_Skin200000_01_A_WetMaskSP,Texture2D,512,512,512×512,262144
NPC/Class_A/210207/Default,NPC/Class_A/210207,SilverPalace/Content/ArtRes/CharRes/NPC/Common/Textures/Face/T_2238525900_Face01_A_D.T_2238525900_Face01_A_D,T_2238525900_Face01_A_D,Texture2D,1024,1024,1024×1024,1048576
NPC/Class_A/210207/Default,NPC/Class_A/210207,SilverPalace/Content/ArtRes/CharRes/NPC/Common/Textures/Face/T_2441014252_Pupil01_A_MC.T_2441014252_Pupil01_A_MC,T_2441014252_Pupil01_A_MC,Texture2D,128,128,128×128,16384
NPC/Class_A/210207/Default,NPC/Class_A/210207,SilverPalace/Content/ArtRes/CharRes/NPC/Common/Textures/Face/T_25246422_Pupil01_A_Caustic.T_25246422_Pupil01_A_Caustic,T_25246422_Pupil01_A_Caustic,Texture2D,256,256,256×256,65536
NPC/Class_A/210207/Default,NPC/Class_A/210207,SilverPalace/Content/ArtRes/CharRes/NPC/Common/Textures/Face/T_2586433022_Pupil01_A_N.T_2586433022_Pupil01_A_N,T_2586433022_Pupil01_A_N,Texture2D,64,64,64×64,4096
NPC/Class_A/210207/Default,NPC/Class_A/210207,SilverPalace/Content/ArtRes/CharRes/NPC/Common/Textures/Face/T_2741175928_Face01_A_Specular.T_2741175928_Face01_A_Specular,T_2741175928_Face01_A_Specular,Texture2D,512,512,512×512,262144
NPC/Class_A/210207/Default,NPC/Class_A/210207,SilverPalace/Content/ArtRes/CharRes/NPC/Common/Textures/Face/T_2815499232_Pupil01_A_E.T_2815499232_Pupil01_A_E,T_2815499232_Pupil01_A_E,Texture2D,256,256,256×256,65536
NPC/Class_A/210207/Default,NPC/Class_A/210207,SilverPalace/Content/ArtRes/CharRes/NPC/Common/Textures/Face/T_4026198413_EyeTrans01_A_D.T_4026198413_EyeTrans01_A_D,T_4026198413_EyeTrans01_A_D,Texture2D,256,256,256×256,65536
NPC/Class_A/210207/Default,NPC/Class_A/210207,SilverPalace/Content/ArtRes/CharRes/NPC/Common/Textures/Face/T_553886059_Pupil01_A_D.T_553886059_Pupil01_A_D,T_553886059_Pupil01_A_D,Texture2D,512,512,512×512,262144
NPC/Class_A/210207/Default,NPC/Class_A/210207,SilverPalace/Content/ArtRes/CharRes/NPC/Common/Textures/Face/T_706784708_Face01_A_DynAO.T_706784708_Face01_A_DynAO,T_706784708_Face01_A_DynAO,Texture2D,512,512,512×512,262144
NPC/Class_A/210207/Default,NPC/Class_A/210207,SilverPalace/Content/ArtRes/CharRes/NPC/Common/Textures/Face/T_753487908_Face01_A_LBMaskPS.T_753487908_Face01_A_LBMaskPS,T_753487908_Face01_A_LBMaskPS,Texture2D,512,512,512×512,262144
NPC/Class_A/210207/Default,NPC/Class_A/210207,SilverPalace/Content/ArtRes/CharRes/NPC/Common/Textures/Hair/T_1260979867_Hair01_A_LBMaskPS.T_1260979867_Hair01_A_LBMaskPS,T_1260979867_Hair01_A_LBMaskPS,Texture2D,512,512,512×512,262144
NPC/Class_A/210207/Default,NPC/Class_A/210207,SilverPalace/Content/ArtRes/CharRes/NPC/Common/Textures/Hair/T_2915853501_Hair01_A_N.T_2915853501_Hair01_A_N,T_2915853501_Hair01_A_N,Texture2D,2048,2048,2048×2048,4194304
NPC/Class_A/210207/Default,NPC/Class_A/210207,SilverPalace/Content/ArtRes/CharRes/NPC/Common/Textures/Hair/T_3965946797_Hair01_A_D.T_3965946797_Hair01_A_D,T_3965946797_Hair01_A_D,Texture2D,2048,2048,2048×2048,4194304
NPC/Class_A/210207/Default,NPC/Class_A/210207,SilverPalace/Content/ArtRes/CharRes/NPC/Common/Textures/Hair/T_455371400_Hair01_A_PromMask.T_455371400_Hair01_A_PromMask,T_455371400_Hair01_A_PromMask,Texture2D,1024,1024,1024×1024,1048576
NPC/Class_A/210207/Default,NPC/Class_A/210207,SilverPalace/Content/ArtRes/CharRes/NPC/Common/Textures/Skin/T_1713439081_Skin01_A_LBMaskPS.T_1713439081_Skin01_A_LBMaskPS,T_1713439081_Skin01_A_LBMaskPS,Texture2D,512,512,512×512,262144
NPC/Class_A/210207/Default,NPC/Class_A/210207,SilverPalace/Content/ArtRes/CharRes/NPC/Common/Textures/Skin/T_272004582_Skin01_A_N.T_272004582_Skin01_A_N,T_272004582_Skin01_A_N,Texture2D,2048,2048,2048×2048,4194304
NPC/Class_A/210207/Default,NPC/Class_A/210207,SilverPalace/Content/ArtRes/CharRes/NPC/Common/Textures/Skin/T_3270935772_Body01_B_LBMaskSP.T_3270935772_Body01_B_LBMaskSP,T_3270935772_Body01_B_LBMaskSP,Texture2D,256,256,256×256,65536
NPC/Class_A/210207/Default,NPC/Class_A/210207,SilverPalace/Content/ArtRes/CharRes/NPC/Common/Textures/Skin/T_3760118393_Body01_A_LBMaskSP.T_3760118393_Body01_A_LBMaskSP,T_3760118393_Body01_A_LBMaskSP,Texture2D,256,256,256×256,65536
NPC/Class_A/210207/Default,NPC/Class_A/210207,SilverPalace/Content/ArtRes/CharRes/NPC/Common/Textures/Skin/T_4029629420_Skin01_A_D.T_4029629420_Skin01_A_D,T_4029629420_Skin01_A_D,Texture2D,1024,1024,1024×1024,1048576
NPC/Class_A/210207/Default,NPC/Class_A/210207,SilverPalace/Content/ArtRes/Common/Textures/Noise/T_Jitter_03_N.T_Jitter_03_N,T_Jitter_03_N,Texture2D,1024,1024,1024×1024,1048576
NPC/Class_A/210207/Default,NPC/Class_A/210207,SilverPalace/Content/ArtRes/Common/Textures/Noise/T_Jitter_04_N.T_Jitter_04_N,T_Jitter_04_N,Texture2D,512,512,512×512,262144
NPC/Class_A/210208/Default,NPC/Class_A/210208,SilverPalace/Content/ArtRes/CharRes/NPC/Class_A/210208/Role/Textures/T_210208_Body01_A_D.T_210208_Body01_A_D,T_210208_Body01_A_D,Texture2D,1024,1024,1024×1024,1048576
NPC/Class_A/210208/Default,NPC/Class_A/210208,SilverPalace/Content/ArtRes/CharRes/NPC/Class_A/210208/Role/Textures/T_210208_Body01_A_MRA.T_210208_Body01_A_MRA,T_210208_Body01_A_MRA,Texture2D,512,512,512×512,262144
NPC/Class_A/210208/Default,NPC/Class_A/210208,SilverPalace/Content/ArtRes/CharRes/NPC/Class_A/210208/Role/Textures/T_210208_Body01_A_N.T_210208_Body01_A_N,T_210208_Body01_A_N,Texture2D,1024,1024,1024×1024,1048576
NPC/Class_A/210208/Default,NPC/Class_A/210208,SilverPalace/Content/ArtRes/CharRes/NPC/Class_A/210208/Role/Textures/T_210208_Body01_B_D.T_210208_Body01_B_D,T_210208_Body01_B_D,Texture2D,1024,1024,1024×1024,1048576
NPC/Class_A/210208/Default,NPC/Class_A/210208,SilverPalace/Content/ArtRes/CharRes/NPC/Class_A/210208/Role/Textures/T_210208_Body01_B_MRA.T_210208_Body01_B_MRA,T_210208_Body01_B_MRA,Texture2D,512,512,512×512,262144
NPC/Class_A/210208/Default,NPC/Class_A/210208,SilverPalace/Content/ArtRes/CharRes/NPC/Class_A/210208/Role/Textures/T_210208_Body01_B_N.T_210208_Body01_B_N,T_210208_Body01_B_N,Texture2D,1024,1024,1024×1024,1048576
NPC/Class_A/210208/Default,NPC/Class_A/210208,SilverPalace/Content/ArtRes/CharRes/NPC/Class_A/210208/Role/Textures/T_210208_Face01_A_SDF.T_210208_Face01_A_SDF,T_210208_Face01_A_SDF,Texture2D,1024,1024,1024×1024,1048576
NPC/Class_A/210208/Default,NPC/Class_A/210208,SilverPalace/Content/ArtRes/CharRes/NPC/Class_A/210208/Role/Textures/T_210208_Hair01_A_D.T_210208_Hair01_A_D,T_210208_Hair01_A_D,Texture2D,2048,2048,2048×2048,4194304
NPC/Class_A/210208/Default,NPC/Class_A/210208,SilverPalace/Content/ArtRes/CharRes/NPC/Class_A/210208/Role/Textures/T_210208_Hair01_A_LBMaskPS.T_210208_Hair01_A_LBMaskPS,T_210208_Hair01_A_LBMaskPS,Texture2D,512,512,512×512,262144
NPC/Class_A/210208/Default,NPC/Class_A/210208,SilverPalace/Content/ArtRes/CharRes/NPC/Class_A/210208/Role/Textures/T_210208_Hair01_A_N.T_210208_Hair01_A_N,T_210208_Hair01_A_N,Texture2D,2048,2048,2048×2048,4194304
NPC/Class_A/210208/Default,NPC/Class_A/210208,SilverPalace/Content/ArtRes/CharRes/NPC/Class_A/210208/Role/Textures/T_210208_Hair01_A_OSMaskPS.T_210208_Hair01_A_OSMaskPS,T_210208_Hair01_A_OSMaskPS,Texture2D,512,512,512×512,262144
NPC/Class_A/210208/Default,NPC/Class_A/210208,SilverPalace/Content/ArtRes/CharRes/NPC/Class_A/210208/Role/Textures/T_210208_Hair01_A_PromMask.T_210208_Hair01_A_PromMask,T_210208_Hair01_A_PromMask,Texture2D,1024,1024,1024×1024,1048576
NPC/Class_A/210208/Default,NPC/Class_A/210208,SilverPalace/Content/ArtRes/CharRes/NPC/Class_A/210208/Role/Textures/T_210208_Hat01_A_D.T_210208_Hat01_A_D,T_210208_Hat01_A_D,Texture2D,512,512,512×512,262144
NPC/Class_A/210208/Default,NPC/Class_A/210208,SilverPalace/Content/ArtRes/CharRes/NPC/Class_A/210208/Role/Textures/T_210208_Hat01_A_LBMaskSP.T_210208_Hat01_A_LBMaskSP,T_210208_Hat01_A_LBMaskSP,Texture2D,128,128,128×128,16384
NPC/Class_A/210208/Default,NPC/Class_A/210208,SilverPalace/Content/ArtRes/CharRes/NPC/Class_A/210208/Role/Textures/T_210208_Hat01_A_MRA.T_210208_Hat01_A_MRA,T_210208_Hat01_A_MRA,Texture2D,256,256,256×256,65536
NPC/Class_A/210208/Default,NPC/Class_A/210208,SilverPalace/Content/ArtRes/CharRes/NPC/Class_A/210208/Role/Textures/T_210208_Hat01_A_N.T_210208_Hat01_A_N,T_210208_Hat01_A_N,Texture2D,512,512,512×512,262144
NPC/Class_A/210208/Default,NPC/Class_A/210208,SilverPalace/Content/ArtRes/CharRes/NPC/Class_B/Female/Textures/Skin/T_B_YoungWoman_Skin200000_01_A_LBMaskPS.T_B_YoungWoman_Skin200000_01_A_LBMaskPS,T_B_YoungWoman_Skin200000_01_A_LBMaskPS,Texture2D,512,512,512×512,262144
NPC/Class_A/210208/Default,NPC/Class_A/210208,SilverPalace/Content/ArtRes/CharRes/NPC/Class_B/Female/Textures/Skin/T_B_YoungWoman_Skin200000_01_A_MRA.T_B_YoungWoman_Skin200000_01_A_MRA,T_B_YoungWoman_Skin200000_01_A_MRA,Texture2D,1024,1024,1024×1024,1048576
NPC/Class_A/210208/Default,NPC/Class_A/210208,SilverPalace/Content/ArtRes/CharRes/NPC/Class_B/Female/Textures/Skin/T_B_YoungWoman_Skin200000_01_A_WetMaskSP.T_B_YoungWoman_Skin200000_01_A_WetMaskSP,T_B_YoungWoman_Skin200000_01_A_WetMaskSP,Texture2D,512,512,512×512,262144
NPC/Class_A/210208/Default,NPC/Class_A/210208,SilverPalace/Content/ArtRes/CharRes/NPC/Common/Textures/Face/T_1077246141_Pupil01_A_N.T_1077246141_Pupil01_A_N,T_1077246141_Pupil01_A_N,Texture2D,64,64,64×64,4096
NPC/Class_A/210208/Default,NPC/Class_A/210208,SilverPalace/Content/ArtRes/CharRes/NPC/Common/Textures/Face/T_1199127285_Face01_A_D.T_1199127285_Face01_A_D,T_1199127285_Face01_A_D,Texture2D,1024,1024,1024×1024,1048576
NPC/Class_A/210208/Default,NPC/Class_A/210208,SilverPalace/Content/ArtRes/CharRes/NPC/Common/Textures/Face/T_1770769580_Face01_A_Specular.T_1770769580_Face01_A_Specular,T_1770769580_Face01_A_Specular,Texture2D,1024,1024,1024×1024,1048576
NPC/Class_A/210208/Default,NPC/Class_A/210208,SilverPalace/Content/ArtRes/CharRes/NPC/Common/Textures/Face/T_1825002622_Pupil01_A_E.T_1825002622_Pupil01_A_E,T_1825002622_Pupil01_A_E,Texture2D,256,256,256×256,65536
