assembly_id,lod_index,mesh_count,native_mesh_count,native_coverage,explicit_triangles,explicit_triangles_known_sum,explicit_triangles_complete,effective_triangles,effective_triangles_known_sum,effective_triangles_complete,role_triangles,weapon_triangles,pet_triangles,summon_triangles,prop_triangles,incar_triangles,active_bones_proxy,active_bones_proxy_complete,primary_role_active_bones,reference_bones_unique,reference_bones_complete,skeleton_asset_bones_unique,skeleton_asset_bones_complete
NPC/Class_A/210204/Default,4,3,3,1.0,686,686,true,686,686,true,686,,,,,,137,true,137,301,true,301,true
NPC/Class_A/210205/Default,0,4,4,1.0,29905,29905,true,29905,29905,true,29905,,,,,,198,true,198,356,true,356,true
NPC/Class_A/210205/Default,1,4,4,1.0,13901,13901,true,13901,13901,true,13901,,,,,,198,true,198,356,true,356,true
NPC/Class_A/210205/Default,2,4,4,1.0,6278,6278,true,6278,6278,true,6278,,,,,,198,true,198,356,true,356,true
NPC/Class_A/210205/Default,3,4,4,1.0,1981,1981,true,1981,1981,true,1981,,,,,,193,true,193,356,true,356,true
NPC/Class_A/210205/Default,4,4,4,1.0,719,719,true,719,719,true,719,,,,,,154,true,154,356,true,356,true
NPC/Class_A/210206/Default,0,2,2,1.0,11376,11376,true,11376,11376,true,11376,,,,,,101,true,101,172,true,199,true
NPC/Class_A/210206/Default,1,2,2,1.0,6639,6639,true,6639,6639,true,6639,,,,,,101,true,101,172,true,199,true
NPC/Class_A/210206/Default,2,2,2,1.0,2726,2726,true,2726,2726,true,2726,,,,,,101,true,101,172,true,199,true
NPC/Class_A/210206/Default,3,2,2,1.0,996,996,true,996,996,true,996,,,,,,99,true,99,172,true,199,true
NPC/Class_A/210206/Default,4,2,2,1.0,494,494,true,494,494,true,494,,,,,,76,true,76,172,true,199,true
NPC/Class_A/210207/Default,0,4,4,1.0,27890,27890,true,27890,27890,true,27890,,,,,,141,true,141,241,true,279,true
NPC/Class_A/210207/Default,1,4,4,1.0,15008,15008,true,15008,15008,true,15008,,,,,,141,true,141,241,true,279,true
NPC/Class_A/210207/Default,2,4,4,1.0,6804,6804,true,6804,6804,true,6804,,,,,,141,true,141,241,true,279,true
NPC/Class_A/210207/Default,3,4,4,1.0,1962,1962,true,1962,1962,true,1962,,,,,,136,true,136,241,true,279,true
NPC/Class_A/210207/Default,4,4,4,1.0,763,763,true,763,763,true,763,,,,,,129,true,129,241,true,279,true
NPC/Class_A/210208/Default,0,4,4,1.0,28213,28213,true,28213,28213,true,28213,,,,,,228,true,228,411,true,411,true
NPC/Class_A/210208/Default,1,4,4,1.0,13178,13178,true,13178,13178,true,13178,,,,,,228,true,228,411,true,411,true
NPC/Class_A/210208/Default,2,4,4,1.0,5839,5839,true,5839,5839,true,5839,,,,,,228,true,228,411,true,411,true
NPC/Class_A/210208/Default,3,4,4,1.0,1778,1778,true,1778,1778,true,1778,,,,,,220,true,220,411,true,411,true
NPC/Class_A/210208/Default,4,4,4,1.0,573,573,true,573,573,true,573,,,,,,162,true,162,411,true,411,true
NPC/Class_A/210209/Default,0,3,3,1.0,28440,28440,true,28440,28440,true,28440,,,,,,154,true,154,270,true,334,true
NPC/Class_A/210209/Default,1,3,3,1.0,13306,13306,true,13306,13306,true,13306,,,,,,154,true,154,270,true,334,true
NPC/Class_A/210209/Default,2,3,3,1.0,5990,5990,true,5990,5990,true,5990,,,,,,154,true,154,270,true,334,true
NPC/Class_A/210209/Default,3,3,3,1.0,1890,1890,true,1890,1890,true,1890,,,,,,153,true,153,270,true,334,true
NPC/Class_A/210209/Default,4,3,3,1.0,684,684,true,684,684,true,684,,,,,,134,true,134,270,true,334,true
NPC/Class_A/210210/Default,0,4,4,1.0,36200,36200,true,36200,36200,true,36200,,,,,,138,true,138,271,true,413,true
NPC/Class_A/210210/Default,1,4,4,1.0,16349,16349,true,16349,16349,true,16349,,,,,,138,true,138,271,true,413,true
NPC/Class_A/210210/Default,2,4,4,1.0,7514,7514,true,7514,7514,true,7514,,,,,,138,true,138,271,true,413,true
NPC/Class_A/210210/Default,3,4,4,1.0,2350,2350,true,2350,2350,true,2350,,,,,,137,true,137,271,true,413,true
NPC/Class_A/210210/Default,4,4,4,1.0,829,829,true,829,829,true,829,,,,,,98,true,98,271,true,413,true
NPC/Class_A/210211/Default,0,3,3,1.0,27962,27962,true,27962,27962,true,27962,,,,,,101,true,101,221,true,221,true
NPC/Class_A/210211/Default,1,3,3,1.0,13100,13100,true,13100,13100,true,13100,,,,,,101,true,101,221,true,221,true
NPC/Class_A/210211/Default,2,3,3,1.0,5883,5883,true,5883,5883,true,5883,,,,,,101,true,101,221,true,221,true
NPC/Class_A/210211/Default,3,3,3,1.0,1860,1860,true,1860,1860,true,1860,,,,,,95,true,95,221,true,221,true
NPC/Class_A/210211/Default,4,3,3,1.0,686,686,true,686,686,true,686,,,,,,76,true,76,221,true,221,true
NPC/Class_A/210212/Default,0,3,3,1.0,21439,21439,true,21439,21439,true,21439,,,,,,101,true,101,199,true,199,true
NPC/Class_A/210212/Default,1,3,3,1.0,10444,10444,true,10444,10444,true,10444,,,,,,101,true,101,199,true,199,true
NPC/Class_A/210212/Default,2,3,3,1.0,4564,4564,true,4564,4564,true,4564,,,,,,101,true,101,199,true,199,true
NPC/Class_A/210212/Default,3,3,3,1.0,1465,1465,true,1465,1465,true,1465,,,,,,98,true,98,199,true,199,true
NPC/Class_A/210212/Default,4,3,3,1.0,564,564,true,564,564,true,564,,,,,,74,true,74,199,true,199,true
NPC/Class_A/210213/Default,0,2,2,1.0,30132,30132,true,30132,30132,true,30132,,,,,,79,true,79,176,true,176,true
NPC/Class_A/210213/Default,1,2,2,1.0,12050,12050,true,12050,12050,true,12050,,,,,,79,true,79,176,true,176,true
NPC/Class_A/210213/Default,2,2,2,1.0,6023,6023,true,6023,6023,true,6023,,,,,,79,true,79,176,true,176,true
NPC/Class_A/210213/Default,3,2,2,1.0,1805,1805,true,1805,1805,true,1805,,,,,,79,true,79,176,true,176,true
NPC/Class_A/210213/Default,4,2,2,1.0,541,541,true,541,541,true,541,,,,,,70,true,70,176,true,176,true
NPC/Class_A/210214/Default,0,2,2,1.0,32949,32949,true,32949,32949,true,32949,,,,,,87,true,87,236,true,236,true
NPC/Class_A/210214/Default,1,2,2,1.0,13178,13178,true,13178,13178,true,13178,,,,,,87,true,87,236,true,236,true
NPC/Class_A/210214/Default,2,2,2,1.0,6586,6586,true,6586,6586,true,6586,,,,,,87,true,87,236,true,236,true
NPC/Class_A/210214/Default,3,2,2,1.0,1974,1974,true,1974,1974,true,1974,,,,,,86,true,86,236,true,236,true
NPC/Class_A/210214/Default,4,2,2,1.0,589,589,true,589,589,true,589,,,,,,76,true,76,236,true,236,true
NPC/Class_A/210215/Default,0,2,2,1.0,48056,48056,true,48056,48056,true,48056,,,,,,133,true,133,225,true,225,true
NPC/Class_A/210215/Default,1,2,2,1.0,21020,21020,true,21020,21020,true,21020,,,,,,133,true,133,225,true,225,true
NPC/Class_A/210215/Default,2,2,2,1.0,10007,10007,true,10007,10007,true,10007,,,,,,133,true,133,225,true,225,true
NPC/Class_A/210215/Default,3,2,2,1.0,3097,3097,true,3097,3097,true,3097,,,,,,131,true,131,225,true,225,true
NPC/Class_A/210215/Default,4,2,2,1.0,1057,1057,true,1057,1057,true,1057,,,,,,124,true,124,225,true,225,true
NPC/Class_A/210216/Default,0,2,2,1.0,48056,48056,true,48056,48056,true,48056,,,,,,133,true,133,225,true,225,true
NPC/Class_A/210216/Default,1,2,2,1.0,21020,21020,true,21020,21020,true,21020,,,,,,133,true,133,225,true,225,true
NPC/Class_A/210216/Default,2,2,2,1.0,10007,10007,true,10007,10007,true,10007,,,,,,133,true,133,225,true,225,true
NPC/Class_A/210216/Default,3,2,2,1.0,3097,3097,true,3097,3097,true,3097,,,,,,131,true,131,225,true,225,true
NPC/Class_A/210216/Default,4,2,2,1.0,1057,1057,true,1057,1057,true,1057,,,,,,124,true,124,225,true,225,true
NPC/Class_A/210217/Default,0,3,3,1.0,73940,73940,true,73940,73940,true,73940,,,,,,168,true,168,299,true,299,true
NPC/Class_A/210217/Default,1,3,3,1.0,32619,32619,true,32619,32619,true,32619,,,,,,168,true,168,299,true,299,true
NPC/Class_A/210217/Default,2,3,3,1.0,15110,15110,true,15110,15110,true,15110,,,,,,168,true,168,299,true,299,true
NPC/Class_A/210217/Default,3,3,3,1.0,4631,4631,true,4631,4631,true,4631,,,,,,167,true,167,299,true,299,true
NPC/Class_A/210217/Default,4,3,3,1.0,1523,1523,true,1523,1523,true,1523,,,,,,122,true,122,299,true,299,true
NPC/Class_A/210218/Default,0,1,1,1.0,34947,34947,true,34947,34947,true,34947,,,,,,95,true,95,178,true,187,true
NPC/Class_A/210218/Default,1,1,1,1.0,13978,13978,true,13978,13978,true,13978,,,,,,95,true,95,178,true,187,true
NPC/Class_A/210218/Default,2,1,1,1.0,6987,6987,true,6987,6987,true,6987,,,,,,95,true,95,178,true,187,true
NPC/Class_A/210218/Default,3,1,1,1.0,2096,2096,true,2096,2096,true,2096,,,,,,92,true,92,178,true,187,true
NPC/Class_A/210218/Default,4,1,1,1.0,628,628,true,628,628,true,628,,,,,,86,true,86,178,true,187,true
NPC/Class_A/210219/Default,0,1,1,1.0,34947,34947,true,34947,34947,true,34947,,,,,,95,true,95,178,true,178,true
NPC/Class_A/210219/Default,1,1,1,1.0,13978,13978,true,13978,13978,true,13978,,,,,,95,true,95,178,true,178,true
NPC/Class_A/210219/Default,2,1,1,1.0,6987,6987,true,6987,6987,true,6987,,,,,,95,true,95,178,true,178,true
NPC/Class_A/210219/Default,3,1,1,1.0,2096,2096,true,2096,2096,true,2096,,,,,,92,true,92,178,true,178,true
NPC/Class_A/210219/Default,4,1,1,1.0,628,628,true,628,628,true,628,,,,,,86,true,86,178,true,178,true
NPC/Class_A/210221/Default,0,3,3,1.0,38419,38419,true,38419,38419,true,38419,,,,,,113,true,113,206,true,248,true
NPC/Class_A/210221/Default,1,3,3,1.0,17144,17144,true,17144,17144,true,17144,,,,,,113,true,113,206,true,248,true
NPC/Class_A/210221/Default,2,3,3,1.0,8086,8086,true,8086,8086,true,8086,,,,,,113,true,113,206,true,248,true
NPC/Class_A/210221/Default,3,3,3,1.0,2524,2524,true,2524,2524,true,2524,,,,,,113,true,113,206,true,248,true
NPC/Class_A/210221/Default,4,3,3,1.0,885,885,true,885,885,true,885,,,,,,105,true,105,206,true,248,true
NPC/Class_A/210222/Default,0,1,1,1.0,25438,25438,true,25438,25438,true,25438,,,,,,71,true,71,101,true,101,true
NPC/Class_A/210222/Default,1,1,1,1.0,10175,10175,true,10175,10175,true,10175,,,,,,71,true,71,101,true,101,true
NPC/Class_A/210222/Default,2,1,1,1.0,5086,5086,true,5086,5086,true,5086,,,,,,71,true,71,101,true,101,true
NPC/Class_A/210222/Default,3,1,1,1.0,1525,1525,true,1525,1525,true,1525,,,,,,71,true,71,101,true,101,true
NPC/Class_A/210222/Default,4,1,1,1.0,456,456,true,456,456,true,456,,,,,,67,true,67,101,true,101,true
NPC/Class_A/210223/Default,0,1,1,1.0,44256,44256,true,44256,44256,true,44256,,,,,,100,true,100,187,true,187,true
NPC/Class_A/210223/Default,1,1,1,1.0,17701,17701,true,17701,17701,true,17701,,,,,,100,true,100,187,true,187,true
NPC/Class_A/210223/Default,2,1,1,1.0,8849,8849,true,8849,8849,true,8849,,,,,,100,true,100,187,true,187,true
NPC/Class_A/210223/Default,3,1,1,1.0,2654,2654,true,2654,2654,true,2654,,,,,,100,true,100,187,true,187,true
NPC/Class_A/210223/Default,4,1,1,1.0,796,796,true,796,796,true,796,,,,,,100,true,100,187,true,187,true
NPC/Class_A/210224/Default,0,4,4,1.0,35218,35218,true,35218,35218,true,35218,,,,,,182,true,182,342,true,342,true
NPC/Class_A/210224/Default,1,4,4,1.0,15937,15937,true,15937,15937,true,15937,,,,,,182,true,182,342,true,342,true
NPC/Class_A/210224/Default,2,4,4,1.0,7351,7351,true,7351,7351,true,7351,,,,,,182,true,182,342,true,342,true
NPC/Class_A/210224/Default,3,4,4,1.0,2301,2301,true,2301,2301,true,2301,,,,,,174,true,174,342,true,342,true
NPC/Class_A/210224/Default,4,4,4,1.0,766,766,true,766,766,true,766,,,,,,144,true,144,342,true,342,true
NPC/Class_A/210225/Default,0,4,4,1.0,34473,34473,true,34473,34473,true,34473,,,,,,182,true,182,349,true,349,true
NPC/Class_A/210225/Default,1,4,4,1.0,15639,15639,true,15639,15639,true,15639,,,,,,182,true,182,349,true,349,true
NPC/Class_A/210225/Default,2,4,4,1.0,7201,7201,true,7201,7201,true,7201,,,,,,182,true,182,349,true,349,true
NPC/Class_A/210225/Default,3,4,4,1.0,2255,2255,true,2255,2255,true,2255,,,,,,174,true,174,349,true,349,true
NPC/Class_A/210225/Default,4,4,4,1.0,752,752,true,752,752,true,752,,,,,,144,true,144,349,true,349,true
NPC/Class_A/210226/Default,0,4,4,1.0,34345,34345,true,34345,34345,true,34345,,,,,,182,true,182,379,true,379,true
NPC/Class_A/210226/Default,1,4,4,1.0,15589,15589,true,15589,15589,true,15589,,,,,,182,true,182,379,true,379,true
NPC/Class_A/210226/Default,2,4,4,1.0,7175,7175,true,7175,7175,true,7175,,,,,,182,true,182,379,true,379,true
NPC/Class_A/210226/Default,3,4,4,1.0,2247,2247,true,2247,2247,true,2247,,,,,,174,true,174,379,true,379,true
NPC/Class_A/210226/Default,4,4,4,1.0,750,750,true,750,750,true,750,,,,,,144,true,144,379,true,379,true
NPC/Class_A/210227/Default,0,4,4,1.0,33599,33599,true,33599,33599,true,33599,,,,,,182,true,182,334,true,334,true
NPC/Class_A/210227/Default,1,4,4,1.0,15290,15290,true,15290,15290,true,15290,,,,,,182,true,182,334,true,334,true
NPC/Class_A/210227/Default,2,4,4,1.0,7027,7027,true,7027,7027,true,7027,,,,,,182,true,182,334,true,334,true
NPC/Class_A/210227/Default,3,4,4,1.0,2203,2203,true,2203,2203,true,2203,,,,,,174,true,174,334,true,334,true
NPC/Class_A/210227/Default,4,4,4,1.0,737,737,true,737,737,true,737,,,,,,144,true,144,334,true,334,true
NPC/Class_A/210228/Default,0,4,4,1.0,59098,59098,true,59098,59098,true,59098,,,,,,149,true,149,361,true,361,true
NPC/Class_A/210228/Default,1,4,4,1.0,28460,28460,true,28460,28460,true,28460,,,,,,148,true,148,361,true,361,true
NPC/Class_A/210228/Default,2,4,4,1.0,14710,14710,true,14710,14710,true,14710,,,,,,147,true,147,361,true,361,true
NPC/Class_A/210228/Default,3,4,4,1.0,6835,6835,true,6835,6835,true,6835,,,,,,143,true,143,361,true,361,true
NPC/Class_A/210228/Default,4,4,4,1.0,4511,4511,true,4511,4511,true,4511,,,,,,109,true,109,361,true,361,true
NPC/Class_A/210229/Default,0,3,3,1.0,37500,37500,true,37500,37500,true,37500,,,,,,103,true,103,197,true,197,true
NPC/Class_A/210229/Default,1,3,3,1.0,16796,16796,true,16796,16796,true,16796,,,,,,103,true,103,197,true,197,true
NPC/Class_A/210229/Default,2,3,3,1.0,7894,7894,true,7894,7894,true,7894,,,,,,103,true,103,197,true,197,true
NPC/Class_A/210229/Default,3,3,3,1.0,2468,2468,true,2468,2468,true,2468,,,,,,101,true,101,197,true,197,true
NPC/Class_A/210229/Default,4,3,3,1.0,853,853,true,853,853,true,853,,,,,,92,true,92,197,true,197,true
NPC/Class_A/210230/Default,0,4,4,1.0,48845,48845,true,48845,48845,true,48845,,,,,,159,true,159,348,true,533,true
NPC/Class_A/210230/Default,1,4,4,1.0,21324,21324,true,21324,21324,true,21324,,,,,,159,true,159,348,true,533,true
NPC/Class_A/210230/Default,2,4,4,1.0,10363,10363,true,10363,10363,true,10363,,,,,,159,true,159,348,true,533,true
NPC/Class_A/210230/Default,3,4,4,1.0,3244,3244,true,3244,3244,true,3244,,,,,,157,true,157,348,true,533,true
NPC/Class_A/210230/Default,4,4,4,1.0,1031,1031,true,1031,1031,true,1031,,,,,,130,true,130,348,true,533,true
NPC/Class_A/210231/Default,0,5,5,1.0,43447,43447,true,43447,43447,true,43447,,,,,,149,true,149,342,true,342,true
NPC/Class_A/210231/Default,1,5,5,1.0,18461,18461,true,18461,18461,true,18461,,,,,,149,true,149,342,true,342,true
NPC/Class_A/210231/Default,2,5,5,1.0,9295,9295,true,9295,9295,true,9295,,,,,,148,true,148,342,true,342,true
NPC/Class_A/210231/Default,3,5,5,1.0,2890,2890,true,2890,2890,true,2890,,,,,,142,true,142,342,true,342,true
NPC/Class_A/210231/Default,4,5,5,1.0,938,938,true,938,938,true,938,,,,,,94,true,94,342,true,342,true
NPC/Class_A/210232/Default,0,5,5,1.0,43447,43447,true,43447,43447,true,43447,,,,,,149,true,149,342,true,342,true
NPC/Class_A/210232/Default,1,5,5,1.0,18461,18461,true,18461,18461,true,18461,,,,,,149,true,149,342,true,342,true
NPC/Class_A/210232/Default,2,5,5,1.0,9294,9294,true,9294,9294,true,9294,,,,,,148,true,148,342,true,342,true
NPC/Class_A/210232/Default,3,5,5,1.0,2888,2888,true,2888,2888,true,2888,,,,,,143,true,143,342,true,342,true
NPC/Class_A/210232/Default,4,5,5,1.0,938,938,true,938,938,true,938,,,,,,94,true,94,342,true,342,true
NPC/Class_A/210233/Default,0,4,4,1.0,52626,52626,true,52626,52626,true,52626,,,,,,203,true,203,363,true,365,true
NPC/Class_A/210233/Default,1,4,4,1.0,22751,22751,true,22751,22751,true,22751,,,,,,203,true,203,363,true,365,true
NPC/Class_A/210233/Default,2,4,4,1.0,10899,10899,true,10899,10899,true,10899,,,,,,203,true,203,363,true,365,true
NPC/Class_A/210233/Default,3,4,4,1.0,3376,3376,true,3376,3376,true,3376,,,,,,195,true,195,363,true,365,true
NPC/Class_A/210233/Default,4,4,4,1.0,1132,1132,true,1132,1132,true,1132,,,,,,173,true,173,363,true,365,true
NPC/Class_A/210234/Default,0,4,4,1.0,52758,52758,true,52758,52758,true,52758,,,,,,149,true,149,300,true,300,true
NPC/Class_A/210234/Default,1,4,4,1.0,25891,25891,true,25891,25891,true,25891,,,,,,149,true,149,300,true,300,true
NPC/Class_A/210234/Default,2,4,4,1.0,12025,12025,true,12025,12025,true,12025,,,,,,149,true,149,300,true,300,true
NPC/Class_A/210234/Default,3,4,4,1.0,4220,4220,true,4220,4220,true,4220,,,,,,149,true,149,300,true,300,true
NPC/Class_A/210234/Default,4,4,4,1.0,1094,1094,true,1094,1094,true,1094,,,,,,140,true,140,300,true,300,true
NPC/Class_A/210235/Default,0,4,4,1.0,103809,103809,true,103809,103809,true,103809,,,,,,189,true,189,404,true,404,true
NPC/Class_A/210235/Default,1,4,4,1.0,44731,44731,true,44731,44731,true,44731,,,,,,189,true,189,404,true,404,true
NPC/Class_A/210235/Default,2,4,4,1.0,21046,21046,true,21046,21046,true,21046,,,,,,189,true,189,404,true,404,true
NPC/Class_A/210235/Default,3,4,4,1.0,6352,6352,true,6352,6352,true,6352,,,,,,189,true,189,404,true,404,true
NPC/Class_A/210235/Default,4,4,4,1.0,2001,2001,true,2001,2001,true,2001,,,,,,176,true,176,404,true,404,true
NPC/Class_A/210243/Default,0,3,3,1.0,44160,44160,true,44160,44160,true,44160,,,,,,125,true,125,236,true,236,true
NPC/Class_A/210243/Default,1,3,3,1.0,19594,19594,true,19594,19594,true,19594,,,,,,125,true,125,236,true,236,true
NPC/Class_A/210243/Default,2,3,3,1.0,9137,9137,true,9137,9137,true,9137,,,,,,124,true,124,236,true,236,true
NPC/Class_A/210243/Default,3,3,3,1.0,2833,2833,true,2833,2833,true,2833,,,,,,123,true,123,236,true,236,true
NPC/Class_A/210243/Default,4,3,3,1.0,969,969,true,969,969,true,969,,,,,,113,true,113,236,true,236,true
NPC/Class_A/210244/Default,0,3,3,1.0,41066,41066,true,41066,41066,true,41066,,,,,,125,true,125,217,true,225,true
NPC/Class_A/210244/Default,1,3,3,1.0,18356,18356,true,18356,18356,true,18356,,,,,,125,true,125,217,true,225,true
NPC/Class_A/210244/Default,2,3,3,1.0,8517,8517,true,8517,8517,true,8517,,,,,,124,true,124,217,true,225,true
NPC/Class_A/210244/Default,3,3,3,1.0,2648,2648,true,2648,2648,true,2648,,,,,,123,true,123,217,true,225,true
NPC/Class_A/210244/Default,4,3,3,1.0,912,912,true,912,912,true,912,,,,,,116,true,116,217,true,225,true
NPC/Class_A/210245/Default,0,3,3,1.0,42227,42227,true,42227,42227,true,42227,,,,,,109,true,109,254,true,254,true
NPC/Class_A/210245/Default,1,3,3,1.0,18822,18822,true,18822,18822,true,18822,,,,,,109,true,109,254,true,254,true
NPC/Class_A/210245/Default,2,3,3,1.0,8751,8751,true,8751,8751,true,8751,,,,,,109,true,109,254,true,254,true
NPC/Class_A/210245/Default,3,3,3,1.0,2718,2718,true,2718,2718,true,2718,,,,,,109,true,109,254,true,254,true
NPC/Class_A/210245/Default,4,3,3,1.0,934,934,true,934,934,true,934,,,,,,103,true,103,254,true,254,true
NPC/Class_A/210246/Default,0,3,3,1.0,42827,42827,true,42827,42827,true,42827,,,,,,125,true,125,237,true,238,true
NPC/Class_A/210246/Default,1,3,3,1.0,19061,19061,true,19061,19061,true,19061,,,,,,125,true,125,237,true,238,true
NPC/Class_A/210246/Default,2,3,3,1.0,8869,8869,true,8869,8869,true,8869,,,,,,124,true,124,237,true,238,true
NPC/Class_A/210246/Default,3,3,3,1.0,2753,2753,true,2753,2753,true,2753,,,,,,123,true,123,237,true,238,true
NPC/Class_A/210246/Default,4,3,3,1.0,944,944,true,944,944,true,944,,,,,,113,true,113,237,true,238,true
NPC/Class_A/210258/Default,0,1,1,1.0,52624,52624,true,52624,52624,true,52624,,,,,,153,true,153,268,true,398,true
NPC/Class_A/210258/Default,1,1,1,1.0,21049,21049,true,21049,21049,true,21049,,,,,,153,true,153,268,true,398,true
NPC/Class_A/210258/Default,2,1,1,1.0,10523,10523,true,10523,10523,true,10523,,,,,,153,true,153,268,true,398,true
NPC/Class_A/210258/Default,3,1,1,1.0,3155,3155,true,3155,3155,true,3155,,,,,,149,true,149,268,true,398,true
NPC/Class_A/210258/Default,4,1,1,1.0,945,945,true,945,945,true,945,,,,,,103,true,103,268,true,398,true
NPC/Class_A/210259/Default,0,2,2,1.0,76303,76303,true,76303,76303,true,76303,,,,,,138,true,138,279,true,279,true
NPC/Class_A/210259/Default,1,2,2,1.0,30519,30519,true,30519,30519,true,30519,,,,,,138,true,138,279,true,279,true
NPC/Class_A/210259/Default,2,2,2,1.0,15257,15257,true,15257,15257,true,15257,,,,,,137,true,137,279,true,279,true
NPC/Class_A/210259/Default,3,2,2,1.0,4575,4575,true,4575,4575,true,4575,,,,,,127,true,127,279,true,279,true
NPC/Class_A/210259/Default,4,2,2,1.0,1371,1371,true,1371,1371,true,1371,,,,,,100,true,100,279,true,279,true
NPC/Class_A/210260/Default,0,3,3,1.0,76463,76463,true,76463,76463,true,76463,,,,,,198,true,198,365,true,365,true
NPC/Class_A/210260/Default,1,3,3,1.0,32503,32503,true,32503,32503,true,32503,,,,,,198,true,198,365,true,365,true
NPC/Class_A/210260/Default,2,3,3,1.0,15585,15585,true,15585,15585,true,15585,,,,,,198,true,198,365,true,365,true
NPC/Class_A/210260/Default,3,3,3,1.0,4772,4772,true,4772,4772,true,4772,,,,,,198,true,198,365,true,365,true
NPC/Class_A/210260/Default,4,3,3,1.0,1559,1559,true,1559,1559,true,1559,,,,,,187,true,187,365,true,365,true
NPC/Class_A/Boris/Default,0,3,3,1.0,34968,34968,true,34968,34968,true,34968,,,,,,99,true,99,201,true,201,true
NPC/Class_A/Boris/Default,1,3,3,1.0,27518,27518,true,27518,27518,true,27518,,,,,,99,true,99,201,true,201,true
NPC/Class_A/Boris/Default,2,3,3,1.0,13007,13007,true,13007,13007,true,13007,,,,,,99,true,99,201,true,201,true
NPC/Class_A/Boris/Default,3,3,3,1.0,4565,4565,true,4565,4565,true,4565,,,,,,97,true,97,201,true,201,true
NPC/Class_A/Boris/Default,4,3,3,1.0,1230,1230,true,1230,1230,true,1230,,,,,,97,true,97,201,true,201,true
NPC/Class_A/BurgerstackMasters/Default,0,4,4,1.0,36649,36649,true,36649,36649,true,36649,,,,,,102,true,102,199,true,199,true
NPC/Class_A/BurgerstackMasters/Default,1,4,4,1.0,27337,27337,true,27337,27337,true,27337,,,,,,102,true,102,199,true,199,true
NPC/Class_A/BurgerstackMasters/Default,2,4,4,1.0,13391,13391,true,13391,13391,true,13391,,,,,,102,true,102,199,true,199,true
NPC/Class_A/BurgerstackMasters/Default,3,4,4,1.0,4575,4575,true,4575,4575,true,4575,,,,,,100,true,100,199,true,199,true
NPC/Class_A/BurgerstackMasters/Default,4,4,4,1.0,1216,1216,true,1216,1216,true,1216,,,,,,96,true,96,199,true,199,true
NPC/Class_A/CharcoalGrill/Default,0,4,4,1.0,50278,50278,true,50278,50278,true,50278,,,,,,162,true,162,329,true,329,true
NPC/Class_A/CharcoalGrill/Default,1,4,4,1.0,26172,26172,true,26172,26172,true,26172,,,,,,162,true,162,329,true,329,true
NPC/Class_A/CharcoalGrill/Default,2,4,4,1.0,12702,12702,true,12702,12702,true,12702,,,,,,164,true,164,329,true,329,true
NPC/Class_A/CharcoalGrill/Default,3,4,4,1.0,4477,4477,true,4477,4477,true,4477,,,,,,160,true,160,329,true,329,true
NPC/Class_A/CharcoalGrill/Default,4,4,4,1.0,988,988,true,988,988,true,988,,,,,,136,true,136,329,true,329,true
NPC/Class_A/ChipmunkGrocery/Default,0,4,4,1.0,39179,39179,true,39179,39179,true,39179,,,,,,118,true,118,213,true,213,true
NPC/Class_A/ChipmunkGrocery/Default,1,4,4,1.0,24855,24855,true,24855,24855,true,24855,,,,,,118,true,118,213,true,213,true
NPC/Class_A/ChipmunkGrocery/Default,2,4,4,1.0,12292,12292,true,12292,12292,true,12292,,,,,,118,true,118,213,true,213,true
NPC/Class_A/ChipmunkGrocery/Default,3,4,4,1.0,4454,4454,true,4454,4454,true,4454,,,,,,118,true,118,213,true,213,true
NPC/Class_A/ChipmunkGrocery/Default,4,4,4,1.0,1206,1206,true,1206,1206,true,1206,,,,,,118,true,118,213,true,213,true
NPC/Class_A/CoffeeShopStaff/Default,0,4,4,1.0,46855,46855,true,46855,46855,true,46855,,,,,,88,true,88,160,true,160,true
NPC/Class_A/CoffeeShopStaff/Default,1,4,4,1.0,25861,25861,true,25861,25861,true,25861,,,,,,88,true,88,160,true,160,true
NPC/Class_A/CoffeeShopStaff/Default,2,4,4,1.0,13045,13045,true,13045,13045,true,13045,,,,,,88,true,88,160,true,160,true
NPC/Class_A/CoffeeShopStaff/Default,3,4,4,1.0,4600,4600,true,4600,4600,true,4600,,,,,,88,true,88,160,true,160,true
NPC/Class_A/CoffeeShopStaff/Default,4,4,4,1.0,1218,1218,true,1218,1218,true,1218,,,,,,88,true,88,160,true,160,true
NPC/Class_A/Daniel/Default,0,3,3,1.0,33125,33125,true,33125,33125,true,33125,,,,,,129,true,129,240,true,240,true
NPC/Class_A/Daniel/Default,1,3,3,1.0,27139,27139,true,27139,27139,true,27139,,,,,,129,true,129,240,true,240,true
NPC/Class_A/Daniel/Default,2,3,3,1.0,12081,12081,true,12081,12081,true,12081,,,,,,129,true,129,240,true,240,true
NPC/Class_A/Daniel/Default,3,3,3,1.0,4763,4763,true,4763,4763,true,4763,,,,,,129,true,129,240,true,240,true
NPC/Class_A/Daniel/Default,4,3,3,1.0,1220,1220,true,1220,1220,true,1220,,,,,,129,true,129,240,true,240,true
NPC/Class_A/Deliverer/Default,0,4,4,1.0,34844,34844,true,34844,34844,true,34844,,,,,,144,true,144,261,true,261,true
NPC/Class_A/Deliverer/Default,1,4,4,1.0,25499,25499,true,25499,25499,true,25499,,,,,,144,true,144,261,true,261,true
