assembly_id,category,logical_character_id,visual_variant,state,component,mesh_path,mesh_name,mesh_class,lod_count,lod0_triangles,skeleton_path,reference_bone_count
NPC/Class_A/210198/Default,NPC,NPC/Class_A/210198,Default,Default,Role,SilverPalace/Content/ArtRes/CharRes/NPC/Class_A/210198/Role/Meshes/SK_210198_Face01.SK_210198_Face01,SK_210198_Face01,SkeletalMesh,5,3496,SilverPalace/Content/ArtRes/CharRes/NPC/Class_A/210198/Role/Meshes/SK_210198_Body01_Skeleton.SK_210198_Body01_Skeleton,308
NPC/Class_A/210198/Default,NPC,NPC/Class_A/210198,Default,Default,Role,SilverPalace/Content/ArtRes/CharRes/NPC/Class_A/210198/Role/Meshes/SK_210198_Hair01.SK_210198_Hair01,SK_210198_Hair01,SkeletalMesh,5,5702,SilverPalace/Content/ArtRes/CharRes/NPC/Class_A/210198/Role/Meshes/SK_210198_Body01_Skeleton.SK_210198_Body01_Skeleton,308
NPC/Class_A/210198/Default,NPC,NPC/Class_A/210198,Default,Default,Role,SilverPalace/Content/ArtRes/CharRes/NPC/Class_A/210198/Role/Meshes/SK_210198_Hat01.SK_210198_Hat01,SK_210198_Hat01,SkeletalMesh,5,1362,SilverPalace/Content/ArtRes/CharRes/NPC/Class_A/210198/Role/Meshes/SK_210198_Body01_Skeleton.SK_210198_Body01_Skeleton,308
NPC/Class_A/210199/Default,NPC,NPC/Class_A/210199,Default,Default,Role,SilverPalace/Content/ArtRes/CharRes/NPC/Class_A/210199/Role/Meshes/SK_210199_Body01.SK_210199_Body01,SK_210199_Body01,SkeletalMesh,5,18679,SilverPalace/Content/ArtRes/CharRes/NPC/Class_A/210199/Role/Meshes/SK_210199_Body01_Skeleton.SK_210199_Body01_Skeleton,358
NPC/Class_A/210199/Default,NPC,NPC/Class_A/210199,Default,Default,Role,SilverPalace/Content/ArtRes/CharRes/NPC/Class_A/210199/Role/Meshes/SK_210199_Face01.SK_210199_Face01,SK_210199_Face01,SkeletalMesh,5,3492,SilverPalace/Content/ArtRes/CharRes/NPC/Class_A/210199/Role/Meshes/SK_210199_Body01_Skeleton.SK_210199_Body01_Skeleton,358
NPC/Class_A/210199/Default,NPC,NPC/Class_A/210199,Default,Default,Role,SilverPalace/Content/ArtRes/CharRes/NPC/Class_A/210199/Role/Meshes/SK_210199_Hair01.SK_210199_Hair01,SK_210199_Hair01,SkeletalMesh,5,4747,SilverPalace/Content/ArtRes/CharRes/NPC/Class_A/210199/Role/Meshes/SK_210199_Body01_Skeleton.SK_210199_Body01_Skeleton,358
NPC/Class_A/210199/Default,NPC,NPC/Class_A/210199,Default,Default,Role,SilverPalace/Content/ArtRes/CharRes/NPC/Class_A/210199/Role/Meshes/SK_210199_Hat01.SK_210199_Hat01,SK_210199_Hat01,SkeletalMesh,5,1362,SilverPalace/Content/ArtRes/CharRes/NPC/Class_A/210199/Role/Meshes/SK_210199_Body01_Skeleton.SK_210199_Body01_Skeleton,358
NPC/Class_A/210200/Default,NPC,NPC/Class_A/210200,Default,Default,Role,SilverPalace/Content/ArtRes/CharRes/NPC/Class_A/210200/Role/Meshes/SK_210200_Body01.SK_210200_Body01,SK_210200_Body01,SkeletalMesh,5,20023,SilverPalace/Content/ArtRes/CharRes/NPC/Class_A/210200/Role/Meshes/SK_210200_Body01_Skeleton.SK_210200_Body01_Skeleton,291
NPC/Class_A/210200/Default,NPC,NPC/Class_A/210200,Default,Default,Role,SilverPalace/Content/ArtRes/CharRes/NPC/Class_A/210200/Role/Meshes/SK_210200_Face01.SK_210200_Face01,SK_210200_Face01,SkeletalMesh,5,3492,SilverPalace/Content/ArtRes/CharRes/NPC/Class_A/210200/Role/Meshes/SK_210200_Body01_Skeleton.SK_210200_Body01_Skeleton,291
NPC/Class_A/210200/Default,NPC,NPC/Class_A/210200,Default,Default,Role,SilverPalace/Content/ArtRes/CharRes/NPC/Class_A/210200/Role/Meshes/SK_210200_Hair01.SK_210200_Hair01,SK_210200_Hair01,SkeletalMesh,5,7567,SilverPalace/Content/ArtRes/CharRes/NPC/Class_A/210200/Role/Meshes/SK_210200_Body01_Skeleton.SK_210200_Body01_Skeleton,291
NPC/Class_A/210201/Default,NPC,NPC/Class_A/210201,Default,Default,Role,SilverPalace/Content/ArtRes/CharRes/NPC/Class_A/210201/Role/Meshes/SK_210201_Body01.SK_210201_Body01,SK_210201_Body01,SkeletalMesh,5,17503,SilverPalace/Content/ArtRes/CharRes/NPC/Class_A/210201/Role/Meshes/SK_210201_Body01_Skeleton.SK_210201_Body01_Skeleton,310
NPC/Class_A/210201/Default,NPC,NPC/Class_A/210201,Default,Default,Role,SilverPalace/Content/ArtRes/CharRes/NPC/Class_A/210201/Role/Meshes/SK_210201_Face01.SK_210201_Face01,SK_210201_Face01,SkeletalMesh,5,2984,SilverPalace/Content/ArtRes/CharRes/NPC/Class_A/210201/Role/Meshes/SK_210201_Body01_Skeleton.SK_210201_Body01_Skeleton,310
NPC/Class_A/210201/Default,NPC,NPC/Class_A/210201,Default,Default,Role,SilverPalace/Content/ArtRes/CharRes/NPC/Class_A/210201/Role/Meshes/SK_210201_Hair01.SK_210201_Hair01,SK_210201_Hair01,SkeletalMesh,5,7405,SilverPalace/Content/ArtRes/CharRes/NPC/Class_A/210201/Role/Meshes/SK_210201_Body01_Skeleton.SK_210201_Body01_Skeleton,310
NPC/Class_A/210201/Default,NPC,NPC/Class_A/210201,Default,Default,Role,SilverPalace/Content/ArtRes/CharRes/NPC/Class_A/210201/Role/Meshes/SK_210201_Hat01.SK_210201_Hat01,SK_210201_Hat01,SkeletalMesh,5,1511,SilverPalace/Content/ArtRes/CharRes/NPC/Class_A/210201/Role/Meshes/SK_210201_Body01_Skeleton.SK_210201_Body01_Skeleton,310
NPC/Class_A/210202/Default,NPC,NPC/Class_A/210202,Default,Default,Role,SilverPalace/Content/ArtRes/CharRes/NPC/Class_A/210202/Role/Meshes/SK_210202_Body01.SK_210202_Body01,SK_210202_Body01,SkeletalMesh,5,18680,SilverPalace/Content/ArtRes/CharRes/NPC/Class_A/210202/Role/Meshes/SK_210202_Body01_Skeleton.SK_210202_Body01_Skeleton,331
NPC/Class_A/210202/Default,NPC,NPC/Class_A/210202,Default,Default,Role,SilverPalace/Content/ArtRes/CharRes/NPC/Class_A/210202/Role/Meshes/SK_210202_Face01.SK_210202_Face01,SK_210202_Face01,SkeletalMesh,5,3478,SilverPalace/Content/ArtRes/CharRes/NPC/Class_A/210202/Role/Meshes/SK_210202_Body01_Skeleton.SK_210202_Body01_Skeleton,331
NPC/Class_A/210202/Default,NPC,NPC/Class_A/210202,Default,Default,Role,SilverPalace/Content/ArtRes/CharRes/NPC/Class_A/210202/Role/Meshes/SK_210202_Hair01.SK_210202_Hair01,SK_210202_Hair01,SkeletalMesh,5,5702,SilverPalace/Content/ArtRes/CharRes/NPC/Class_A/210202/Role/Meshes/SK_210202_Body01_Skeleton.SK_210202_Body01_Skeleton,331
NPC/Class_A/210202/Default,NPC,NPC/Class_A/210202,Default,Default,Role,SilverPalace/Content/ArtRes/CharRes/NPC/Class_A/210202/Role/Meshes/SK_210202_Hat01.SK_210202_Hat01,SK_210202_Hat01,SkeletalMesh,5,1362,SilverPalace/Content/ArtRes/CharRes/NPC/Class_A/210202/Role/Meshes/SK_210202_Body01_Skeleton.SK_210202_Body01_Skeleton,331
NPC/Class_A/210203/Default,NPC,NPC/Class_A/210203,Default,Default,Role,SilverPalace/Content/ArtRes/CharRes/NPC/Class_A/210203/Role/Meshes/SK_210203_Body01.SK_210203_Body01,SK_210203_Body01,SkeletalMesh,5,19087,SilverPalace/Content/ArtRes/CharRes/NPC/Class_A/210203/Role/Meshes/SK_210203_Body01_Skeleton.SK_210203_Body01_Skeleton,295
NPC/Class_A/210203/Default,NPC,NPC/Class_A/210203,Default,Default,Role,SilverPalace/Content/ArtRes/CharRes/NPC/Class_A/210203/Role/Meshes/SK_210203_Face01.SK_210203_Face01,SK_210203_Face01,SkeletalMesh,5,3478,SilverPalace/Content/ArtRes/CharRes/NPC/Class_A/210203/Role/Meshes/SK_210203_Body01_Skeleton.SK_210203_Body01_Skeleton,295
NPC/Class_A/210203/Default,NPC,NPC/Class_A/210203,Default,Default,Role,SilverPalace/Content/ArtRes/CharRes/NPC/Class_A/210203/Role/Meshes/SK_210203_Hair01.SK_210203_Hair01,SK_210203_Hair01,SkeletalMesh,5,5461,SilverPalace/Content/ArtRes/CharRes/NPC/Class_A/210203/Role/Meshes/SK_210203_Body01_Skeleton.SK_210203_Body01_Skeleton,295
NPC/Class_A/210204/Default,NPC,NPC/Class_A/210204,Default,Default,Role,SilverPalace/Content/ArtRes/CharRes/NPC/Class_A/210204/Role/Meshes/SK_210204_Body01.SK_210204_Body01,SK_210204_Body01,SkeletalMesh,5,17503,SilverPalace/Content/ArtRes/CharRes/NPC/Class_A/210204/Role/Meshes/SK_210204_Body01_Skeleton.SK_210204_Body01_Skeleton,301
NPC/Class_A/210204/Default,NPC,NPC/Class_A/210204,Default,Default,Role,SilverPalace/Content/ArtRes/CharRes/NPC/Class_A/210204/Role/Meshes/SK_210204_Face01.SK_210204_Face01,SK_210204_Face01,SkeletalMesh,5,3478,SilverPalace/Content/ArtRes/CharRes/NPC/Class_A/210204/Role/Meshes/SK_210204_Body01_Skeleton.SK_210204_Body01_Skeleton,301
NPC/Class_A/210204/Default,NPC,NPC/Class_A/210204,Default,Default,Role,SilverPalace/Content/ArtRes/CharRes/NPC/Class_A/210204/Role/Meshes/SK_210204_Hair01.SK_210204_Hair01,SK_210204_Hair01,SkeletalMesh,5,7078,SilverPalace/Content/ArtRes/CharRes/NPC/Class_A/210204/Role/Meshes/SK_210204_Body01_Skeleton.SK_210204_Body01_Skeleton,301
NPC/Class_A/210205/Default,NPC,NPC/Class_A/210205,Default,Default,Role,SilverPalace/Content/ArtRes/CharRes/NPC/Class_A/210205/Role/Meshes/SK_210205_Body01.SK_210205_Body01,SK_210205_Body01,SkeletalMesh,5,18678,SilverPalace/Content/ArtRes/CharRes/NPC/Class_A/210205/Role/Meshes/SK_210205_Body01_Skeleton.SK_210205_Body01_Skeleton,356
NPC/Class_A/210205/Default,NPC,NPC/Class_A/210205,Default,Default,Role,SilverPalace/Content/ArtRes/CharRes/NPC/Class_A/210205/Role/Meshes/SK_210205_Face01.SK_210205_Face01,SK_210205_Face01,SkeletalMesh,5,3496,SilverPalace/Content/ArtRes/CharRes/NPC/Class_A/210205/Role/Meshes/SK_210205_Body01_Skeleton.SK_210205_Body01_Skeleton,356
NPC/Class_A/210205/Default,NPC,NPC/Class_A/210205,Default,Default,Role,SilverPalace/Content/ArtRes/CharRes/NPC/Class_A/210205/Role/Meshes/SK_210205_Hair01.SK_210205_Hair01,SK_210205_Hair01,SkeletalMesh,5,6168,SilverPalace/Content/ArtRes/CharRes/NPC/Class_A/210205/Role/Meshes/SK_210205_Body01_Skeleton.SK_210205_Body01_Skeleton,356
NPC/Class_A/210205/Default,NPC,NPC/Class_A/210205,Default,Default,Role,SilverPalace/Content/ArtRes/CharRes/NPC/Class_A/210205/Role/Meshes/SK_210205_Hat01.SK_210205_Hat01,SK_210205_Hat01,SkeletalMesh,5,1563,SilverPalace/Content/ArtRes/CharRes/NPC/Class_A/210205/Role/Meshes/SK_210205_Body01_Skeleton.SK_210205_Body01_Skeleton,356
NPC/Class_A/210206/Default,NPC,NPC/Class_A/210206,Default,Default,Role,SilverPalace/Content/ArtRes/CharRes/NPC/Class_A/210206/Role/Meshes/SK_210206_Body01.SK_210206_Body01,SK_210206_Body01,SkeletalMesh,5,7600,SilverPalace/Content/ArtRes/CharRes/NPC/Class_A/210206/Role/Meshes/SK_210206_Body01_Skeleton.SK_210206_Body01_Skeleton,172
NPC/Class_A/210206/Default,NPC,NPC/Class_A/210206,Default,Default,Role,SilverPalace/Content/ArtRes/CharRes/NPC/Class_A/210206/Role/Meshes/SK_210206_Face01.SK_210206_Face01,SK_210206_Face01,SkeletalMesh,5,3776,SilverPalace/Content/ArtRes/CharRes/NPC/Class_A/210206/Role/Meshes/SK_210206_Body01_Skeleton.SK_210206_Body01_Skeleton,172
NPC/Class_A/210207/Default,NPC,NPC/Class_A/210207,Default,Default,Role,SilverPalace/Content/ArtRes/CharRes/NPC/Class_A/210207/Role/Meshes/SK_210207_Body01.SK_210207_Body01,SK_210207_Body01,SkeletalMesh,5,18789,SilverPalace/Content/ArtRes/CharRes/NPC/Class_A/210207/Role/Meshes/SK_210207_Body01_Skeleton.SK_210207_Body01_Skeleton,241
NPC/Class_A/210207/Default,NPC,NPC/Class_A/210207,Default,Default,Role,SilverPalace/Content/ArtRes/CharRes/NPC/Class_A/210207/Role/Meshes/SK_210207_Face01.SK_210207_Face01,SK_210207_Face01,SkeletalMesh,5,3496,SilverPalace/Content/ArtRes/CharRes/NPC/Class_A/210207/Role/Meshes/SK_210207_Body01_Skeleton.SK_210207_Body01_Skeleton,241
NPC/Class_A/210207/Default,NPC,NPC/Class_A/210207,Default,Default,Role,SilverPalace/Content/ArtRes/CharRes/NPC/Class_A/210207/Role/Meshes/SK_210207_Hair01.SK_210207_Hair01,SK_210207_Hair01,SkeletalMesh,5,4111,SilverPalace/Content/ArtRes/CharRes/NPC/Class_A/210207/Role/Meshes/SK_210207_Body01_Skeleton.SK_210207_Body01_Skeleton,241
NPC/Class_A/210207/Default,NPC,NPC/Class_A/210207,Default,Default,Role,SilverPalace/Content/ArtRes/CharRes/NPC/Class_A/210207/Role/Meshes/SK_210207_Hat01.SK_210207_Hat01,SK_210207_Hat01,SkeletalMesh,5,1494,SilverPalace/Content/ArtRes/CharRes/NPC/Class_A/210207/Role/Meshes/SK_210207_Body01_Skeleton.SK_210207_Body01_Skeleton,241
NPC/Class_A/210208/Default,NPC,NPC/Class_A/210208,Default,Default,Role,SilverPalace/Content/ArtRes/CharRes/NPC/Class_A/210208/Role/Meshes/SK_210208_Body01.SK_210208_Body01,SK_210208_Body01,SkeletalMesh,5,18716,SilverPalace/Content/ArtRes/CharRes/NPC/Class_A/210208/Role/Meshes/SK_210208_Body01_Skeleton.SK_210208_Body01_Skeleton,411
NPC/Class_A/210208/Default,NPC,NPC/Class_A/210208,Default,Default,Role,SilverPalace/Content/ArtRes/CharRes/NPC/Class_A/210208/Role/Meshes/SK_210208_Face01.SK_210208_Face01,SK_210208_Face01,SkeletalMesh,5,3492,SilverPalace/Content/ArtRes/CharRes/NPC/Class_A/210208/Role/Meshes/SK_210208_Body01_Skeleton.SK_210208_Body01_Skeleton,411
NPC/Class_A/210208/Default,NPC,NPC/Class_A/210208,Default,Default,Role,SilverPalace/Content/ArtRes/CharRes/NPC/Class_A/210208/Role/Meshes/SK_210208_Hair01.SK_210208_Hair01,SK_210208_Hair01,SkeletalMesh,5,4538,SilverPalace/Content/ArtRes/CharRes/NPC/Class_A/210208/Role/Meshes/SK_210208_Body01_Skeleton.SK_210208_Body01_Skeleton,411
NPC/Class_A/210208/Default,NPC,NPC/Class_A/210208,Default,Default,Role,SilverPalace/Content/ArtRes/CharRes/NPC/Class_A/210208/Role/Meshes/SK_210208_Hat01.SK_210208_Hat01,SK_210208_Hat01,SkeletalMesh,5,1467,SilverPalace/Content/ArtRes/CharRes/NPC/Class_A/210208/Role/Meshes/SK_210208_Body01_Skeleton.SK_210208_Body01_Skeleton,411
NPC/Class_A/210209/Default,NPC,NPC/Class_A/210209,Default,Default,Role,SilverPalace/Content/ArtRes/CharRes/NPC/Class_A/210209/Role/Meshes/SK_210209_Body01.SK_210209_Body01,SK_210209_Body01,SkeletalMesh,5,20058,SilverPalace/Content/ArtRes/CharRes/NPC/Class_A/210209/Role/Meshes/SK_210209_Body01_Skeleton.SK_210209_Body01_Skeleton,270
NPC/Class_A/210209/Default,NPC,NPC/Class_A/210209,Default,Default,Role,SilverPalace/Content/ArtRes/CharRes/NPC/Class_A/210209/Role/Meshes/SK_210209_Face01.SK_210209_Face01,SK_210209_Face01,SkeletalMesh,5,3462,SilverPalace/Content/ArtRes/CharRes/NPC/Class_A/210209/Role/Meshes/SK_210209_Body01_Skeleton.SK_210209_Body01_Skeleton,270
NPC/Class_A/210209/Default,NPC,NPC/Class_A/210209,Default,Default,Role,SilverPalace/Content/ArtRes/CharRes/NPC/Class_A/210209/Role/Meshes/SK_210209_Hair01.SK_210209_Hair01,SK_210209_Hair01,SkeletalMesh,5,4920,SilverPalace/Content/ArtRes/CharRes/NPC/Class_A/210209/Role/Meshes/SK_210209_Body01_Skeleton.SK_210209_Body01_Skeleton,270
NPC/Class_A/210210/Default,NPC,NPC/Class_A/210210,Default,Default,Role,SilverPalace/Content/ArtRes/CharRes/NPC/Class_A/210210/Role/Meshes/SK_210210_Body01.SK_210210_Body01,SK_210210_Body01,SkeletalMesh,5,19420,SilverPalace/Content/ArtRes/CharRes/NPC/Class_A/210210/Role/Meshes/SK_210210_Body01_Skeleton.SK_210210_Body01_Skeleton,271
NPC/Class_A/210210/Default,NPC,NPC/Class_A/210210,Default,Default,Role,SilverPalace/Content/ArtRes/CharRes/NPC/Class_A/210210/Role/Meshes/SK_210210_Face01.SK_210210_Face01,SK_210210_Face01,SkeletalMesh,5,3452,SilverPalace/Content/ArtRes/CharRes/NPC/Class_A/210210/Role/Meshes/SK_210210_Body01_Skeleton.SK_210210_Body01_Skeleton,271
NPC/Class_A/210210/Default,NPC,NPC/Class_A/210210,Default,Default,Role,SilverPalace/Content/ArtRes/CharRes/NPC/Class_A/210210/Role/Meshes/SK_210210_Hair01.SK_210210_Hair01,SK_210210_Hair01,SkeletalMesh,5,10828,SilverPalace/Content/ArtRes/CharRes/NPC/Class_A/210210/Role/Meshes/SK_210210_Body01_Skeleton.SK_210210_Body01_Skeleton,271
NPC/Class_A/210210/Default,NPC,NPC/Class_A/210210,Default,Default,Role,SilverPalace/Content/ArtRes/CharRes/NPC/Class_A/210210/Role/Meshes/SK_210210_Hat01.SK_210210_Hat01,SK_210210_Hat01,SkeletalMesh,5,2500,SilverPalace/Content/ArtRes/CharRes/NPC/Class_A/210210/Role/Meshes/SK_210210_Body01_Skeleton.SK_210210_Body01_Skeleton,271
NPC/Class_A/210211/Default,NPC,NPC/Class_A/210211,Default,Default,Role,SilverPalace/Content/ArtRes/CharRes/NPC/Class_A/210211/Role/Meshes/SK_210211_Body01.SK_210211_Body01,SK_210211_Body01,SkeletalMesh,5,13058,SilverPalace/Content/ArtRes/CharRes/NPC/Class_A/210211/Role/Meshes/SK_210211_Body01_Skeleton.SK_210211_Body01_Skeleton,221
NPC/Class_A/210211/Default,NPC,NPC/Class_A/210211,Default,Default,Role,SilverPalace/Content/ArtRes/CharRes/NPC/Class_A/210211/Role/Meshes/SK_210211_Face01.SK_210211_Face01,SK_210211_Face01,SkeletalMesh,5,3478,SilverPalace/Content/ArtRes/CharRes/NPC/Class_A/210211/Role/Meshes/SK_210211_Body01_Skeleton.SK_210211_Body01_Skeleton,221
NPC/Class_A/210211/Default,NPC,NPC/Class_A/210211,Default,Default,Role,SilverPalace/Content/ArtRes/CharRes/NPC/Class_A/210211/Role/Meshes/SK_210211_Hair01.SK_210211_Hair01,SK_210211_Hair01,SkeletalMesh,5,11426,SilverPalace/Content/ArtRes/CharRes/NPC/Class_A/210211/Role/Meshes/SK_210211_Body01_Skeleton.SK_210211_Body01_Skeleton,221
NPC/Class_A/210212/Default,NPC,NPC/Class_A/210212,Default,Default,Role,SilverPalace/Content/ArtRes/CharRes/NPC/Class_A/210212/Role/Meshes/SK_210212_Body01.SK_210212_Body01,SK_210212_Body01,SkeletalMesh,5,12970,SilverPalace/Content/ArtRes/CharRes/NPC/Class_A/210212/Role/Meshes/SK_210212_Body01_Skeleton.SK_210212_Body01_Skeleton,199
NPC/Class_A/210212/Default,NPC,NPC/Class_A/210212,Default,Default,Role,SilverPalace/Content/ArtRes/CharRes/NPC/Class_A/210212/Role/Meshes/SK_210212_Face01.SK_210212_Face01,SK_210212_Face01,SkeletalMesh,5,3452,SilverPalace/Content/ArtRes/CharRes/NPC/Class_A/210212/Role/Meshes/SK_210212_Body01_Skeleton.SK_210212_Body01_Skeleton,199
NPC/Class_A/210212/Default,NPC,NPC/Class_A/210212,Default,Default,Role,SilverPalace/Content/ArtRes/CharRes/NPC/Class_A/210212/Role/Meshes/SK_210212_Hair01.SK_210212_Hair01,SK_210212_Hair01,SkeletalMesh,5,5017,SilverPalace/Content/ArtRes/CharRes/NPC/Class_A/210212/Role/Meshes/SK_210212_Body01_Skeleton.SK_210212_Body01_Skeleton,199
NPC/Class_A/210213/Default,NPC,NPC/Class_A/210213,Default,Default,Role,SilverPalace/Content/ArtRes/CharRes/NPC/Class_A/210213/Role/Meshes/SK_210213_Body01.SK_210213_Body01,SK_210213_Body01,SkeletalMesh,5,23792,SilverPalace/Content/ArtRes/CharRes/NPC/Class_A/210213/Role/Meshes/SK_210213_Body01_Skeleton.SK_210213_Body01_Skeleton,176
NPC/Class_A/210213/Default,NPC,NPC/Class_A/210213,Default,Default,Role,SilverPalace/Content/ArtRes/CharRes/NPC/Class_A/210213/Role/Meshes/SK_210213_Hair01.SK_210213_Hair01,SK_210213_Hair01,SkeletalMesh,5,6340,SilverPalace/Content/ArtRes/CharRes/NPC/Class_A/210213/Role/Meshes/SK_210213_Body01_Skeleton.SK_210213_Body01_Skeleton,176
NPC/Class_A/210214/Default,NPC,NPC/Class_A/210214,Default,Default,Role,SilverPalace/Content/ArtRes/CharRes/NPC/Class_A/210214/Role/Meshes/SK_210214_Body01.SK_210214_Body01,SK_210214_Body01,SkeletalMesh,5,24964,SilverPalace/Content/ArtRes/CharRes/NPC/Class_A/210214/Role/Meshes/SK_210214_Body01_Skeleton.SK_210214_Body01_Skeleton,236
NPC/Class_A/210214/Default,NPC,NPC/Class_A/210214,Default,Default,Role,SilverPalace/Content/ArtRes/CharRes/NPC/Class_A/210214/Role/Meshes/SK_210214_Hair01.SK_210214_Hair01,SK_210214_Hair01,SkeletalMesh,5,7985,SilverPalace/Content/ArtRes/CharRes/NPC/Class_A/210214/Role/Meshes/SK_210214_Body01_Skeleton.SK_210214_Body01_Skeleton,236
NPC/Class_A/210215/Default,NPC,NPC/Class_A/210215,Default,Default,Role,SilverPalace/Content/ArtRes/CharRes/NPC/Class_A/210215/Role/Meshes/SK_210215_Body01.SK_210215_Body01,SK_210215_Body01,SkeletalMesh,5,45058,SilverPalace/Content/ArtRes/CharRes/NPC/Class_A/210215/Role/Meshes/SK_210215_Body01_Skeleton.SK_210215_Body01_Skeleton,225
NPC/Class_A/210215/Default,NPC,NPC/Class_A/210215,Default,Default,Role,SilverPalace/Content/ArtRes/CharRes/NPC/Class_A/210215/Role/Meshes/SK_210215_Face01.SK_210215_Face01,SK_210215_Face01,SkeletalMesh,5,2998,SilverPalace/Content/ArtRes/CharRes/NPC/Class_A/210215/Role/Meshes/SK_210215_Body01_Skeleton.SK_210215_Body01_Skeleton,225
NPC/Class_A/210216/Default,NPC,NPC/Class_A/210216,Default,Default,Role,SilverPalace/Content/ArtRes/CharRes/NPC/Class_A/210216/Role/Meshes/SK_210216_Body01.SK_210216_Body01,SK_210216_Body01,SkeletalMesh,5,45058,SilverPalace/Content/ArtRes/CharRes/NPC/Class_A/210216/Role/Meshes/SK_210216_Body01_Skeleton.SK_210216_Body01_Skeleton,225
NPC/Class_A/210216/Default,NPC,NPC/Class_A/210216,Default,Default,Role,SilverPalace/Content/ArtRes/CharRes/NPC/Class_A/210216/Role/Meshes/SK_210216_Face01.SK_210216_Face01,SK_210216_Face01,SkeletalMesh,5,2998,SilverPalace/Content/ArtRes/CharRes/NPC/Class_A/210216/Role/Meshes/SK_210216_Body01_Skeleton.SK_210216_Body01_Skeleton,225
NPC/Class_A/210217/Default,NPC,NPC/Class_A/210217,Default,Default,Role,SilverPalace/Content/ArtRes/CharRes/NPC/Class_A/210217/Role/Meshes/SK_210217_Body01.SK_210217_Body01,SK_210217_Body01,SkeletalMesh,5,60117,SilverPalace/Content/ArtRes/CharRes/NPC/Class_A/210217/Role/Meshes/SK_210217_Body01_Skeleton.SK_210217_Body01_Skeleton,299
NPC/Class_A/210217/Default,NPC,NPC/Class_A/210217,Default,Default,Role,SilverPalace/Content/ArtRes/CharRes/NPC/Class_A/210217/Role/Meshes/SK_210217_Face01.SK_210217_Face01,SK_210217_Face01,SkeletalMesh,5,5076,SilverPalace/Content/ArtRes/CharRes/NPC/Class_A/210217/Role/Meshes/SK_210217_Body01_Skeleton.SK_210217_Body01_Skeleton,299
NPC/Class_A/210217/Default,NPC,NPC/Class_A/210217,Default,Default,Role,SilverPalace/Content/ArtRes/CharRes/NPC/Class_A/210217/Role/Meshes/SK_210217_Hair01.SK_210217_Hair01,SK_210217_Hair01,SkeletalMesh,5,8747,SilverPalace/Content/ArtRes/CharRes/NPC/Class_A/210217/Role/Meshes/SK_210217_Body01_Skeleton.SK_210217_Body01_Skeleton,299
NPC/Class_A/210218/Default,NPC,NPC/Class_A/210218,Default,Default,Role,SilverPalace/Content/ArtRes/CharRes/NPC/Class_A/210218/Role/Meshes/SK_210218_Body01.SK_210218_Body01,SK_210218_Body01,SkeletalMesh,5,34947,SilverPalace/Content/ArtRes/CharRes/NPC/Class_A/210218/Role/Meshes/SK_210218_Body01_Skeleton.SK_210218_Body01_Skeleton,178
NPC/Class_A/210219/Default,NPC,NPC/Class_A/210219,Default,Default,Role,SilverPalace/Content/ArtRes/CharRes/NPC/Class_A/210219/Role/Meshes/SK_210219_Body01.SK_210219_Body01,SK_210219_Body01,SkeletalMesh,5,34947,SilverPalace/Content/ArtRes/CharRes/NPC/Class_A/210219/Role/Meshes/SK_210219_Body01_Skeleton.SK_210219_Body01_Skeleton,178
NPC/Class_A/210221/Default,NPC,NPC/Class_A/210221,Default,Default,Role,SilverPalace/Content/ArtRes/CharRes/NPC/Class_A/210221/Role/Meshes/SK_210221_Body01.SK_210221_Body01,SK_210221_Body01,SkeletalMesh,5,29399,SilverPalace/Content/ArtRes/CharRes/NPC/Class_A/210221/Role/Meshes/SK_210221_Body01_Skeleton.SK_210221_Body01_Skeleton,206
NPC/Class_A/210221/Default,NPC,NPC/Class_A/210221,Default,Default,Role,SilverPalace/Content/ArtRes/CharRes/NPC/Class_A/210221/Role/Meshes/SK_210221_Face01.SK_210221_Face01,SK_210221_Face01,SkeletalMesh,5,2966,SilverPalace/Content/ArtRes/CharRes/NPC/Class_A/210221/Role/Meshes/SK_210221_Body01_Skeleton.SK_210221_Body01_Skeleton,206
NPC/Class_A/210221/Default,NPC,NPC/Class_A/210221,Default,Default,Role,SilverPalace/Content/ArtRes/CharRes/NPC/Class_A/210221/Role/Meshes/SK_210221_Hair01.SK_210221_Hair01,SK_210221_Hair01,SkeletalMesh,5,6054,SilverPalace/Content/ArtRes/CharRes/NPC/Class_A/210221/Role/Meshes/SK_210221_Body01_Skeleton.SK_210221_Body01_Skeleton,206
NPC/Class_A/210222/Default,NPC,NPC/Class_A/210222,Default,Default,Role,SilverPalace/Content/ArtRes/CharRes/NPC/Class_A/210222/Role/Meshes/SK_210222_Body01.SK_210222_Body01,SK_210222_Body01,SkeletalMesh,5,25438,SilverPalace/Content/ArtRes/CharRes/NPC/Class_A/210222/Role/Meshes/SK_210222_Body01_Skeleton.SK_210222_Body01_Skeleton,101
NPC/Class_A/210223/Default,NPC,NPC/Class_A/210223,Default,Default,Role,SilverPalace/Content/ArtRes/CharRes/NPC/Class_A/210223/Role/Meshes/SK_210223_Body01.SK_210223_Body01,SK_210223_Body01,SkeletalMesh,5,44256,SilverPalace/Content/ArtRes/CharRes/NPC/Class_A/210223/Role/Meshes/SK_210223_Body01_Skeleton.SK_210223_Body01_Skeleton,187
