scope,key,logical_character_id,assembly_group,type_or_category,name,visual_variant,state,is_primary,role_mesh_count,weapon_mesh_count,role_weapon_mesh_count,pet_mesh_count,summon_mesh_count,prop_mesh_count,incar_mesh_count,mesh_count_total,lod0_role_triangle_count,lod0_role_weapon_triangle_count,lod0_pet_triangle_count,lod0_summon_triangle_count,lod0_prop_triangle_count,lod0_incar_triangle_count,lod0_role_bone_count,lod0_role_weapon_bone_count,lod0_pet_bone_count,lod0_summon_bone_count,lod0_prop_bone_count,lod0_incar_bone_count,role_reference_bone_count,role_weapon_reference_bone_count,animation_count_core,animation_count_all,animation_total_seconds_core,animation_total_seconds_all,texture_count,texture_cube_count,maximum_lod_count,notes
character_bundle,NPC/Class_A/210167/Default,NPC/Class_A/210167,main,NPC,210167,Default,Default,True,3,0,3,0,0,0,0,3,32569,32569,0,0,0,0,121,121,0,0,0,0,249,249,0,0,0.0,0.0,27,,5,Hero Show 已排除；Role资源池与 Role+Weapon资源池分列；Pet/Summon/Prop/InCar 分列；空值表示不可用，不等于0
character_bundle,NPC/Class_A/210168/Default,NPC/Class_A/210168,main,NPC,210168,Default,Default,True,3,0,3,0,0,0,0,3,27823,27823,0,0,0,0,125,125,0,0,0,0,212,212,1,1,50.0,50.0,27,,5,Hero Show 已排除；Role资源池与 Role+Weapon资源池分列；Pet/Summon/Prop/InCar 分列；空值表示不可用，不等于0
character_bundle,NPC/Class_A/210169/Default,NPC/Class_A/210169,main,NPC,210169,Default,Default,True,4,0,4,0,0,0,0,4,26775,26775,0,0,0,0,157,157,0,0,0,0,268,268,1,9,17.866667,66.066667,34,,5,Hero Show 已排除；Role资源池与 Role+Weapon资源池分列；Pet/Summon/Prop/InCar 分列；空值表示不可用，不等于0
character_bundle,NPC/Class_A/210170/Default,NPC/Class_A/210170,main,NPC,210170,Default,Default,True,4,0,4,0,0,0,0,4,33670,33670,0,0,0,0,153,153,0,0,0,0,266,266,1,1,19.933332,19.933332,32,,5,Hero Show 已排除；Role资源池与 Role+Weapon资源池分列；Pet/Summon/Prop/InCar 分列；空值表示不可用，不等于0
character_bundle,NPC/Class_A/210171/Default,NPC/Class_A/210171,main,NPC,210171,Default,Default,True,4,0,4,0,0,0,0,4,28399,28399,0,0,0,0,152,152,0,0,0,0,265,265,1,1,31.333334,31.333334,33,,5,Hero Show 已排除；Role资源池与 Role+Weapon资源池分列；Pet/Summon/Prop/InCar 分列；空值表示不可用，不等于0
character_bundle,NPC/Class_A/210172/Default,NPC/Class_A/210172,main,NPC,210172,Default,Default,True,3,0,3,0,0,0,0,3,26448,26448,0,0,0,0,125,125,0,0,0,0,227,227,1,1,17.866667,17.866667,27,,5,Hero Show 已排除；Role资源池与 Role+Weapon资源池分列；Pet/Summon/Prop/InCar 分列；空值表示不可用，不等于0
character_bundle,NPC/Class_A/210173/Default,NPC/Class_A/210173,main,NPC,210173,Default,Default,True,3,0,3,0,0,0,0,3,27706,27706,0,0,0,0,126,126,0,0,0,0,224,224,1,3,31.333334,33.466667,28,,5,Hero Show 已排除；Role资源池与 Role+Weapon资源池分列；Pet/Summon/Prop/InCar 分列；空值表示不可用，不等于0
character_bundle,NPC/Class_A/210174/Default,NPC/Class_A/210174,main,NPC,210174,Default,Default,True,3,0,3,0,0,0,0,3,32815,32815,0,0,0,0,127,127,0,0,0,0,233,233,0,0,0.0,0.0,26,,5,Hero Show 已排除；Role资源池与 Role+Weapon资源池分列；Pet/Summon/Prop/InCar 分列；空值表示不可用，不等于0
character_bundle,NPC/Class_A/210175/Default,NPC/Class_A/210175,main,NPC,210175,Default,Default,True,3,0,3,0,0,0,0,3,26592,26592,0,0,0,0,124,124,0,0,0,0,204,204,1,1,23.533333,23.533333,19,,5,Hero Show 已排除；Role资源池与 Role+Weapon资源池分列；Pet/Summon/Prop/InCar 分列；空值表示不可用，不等于0
character_bundle,NPC/Class_A/210176/Default,NPC/Class_A/210176,main,NPC,210176,Default,Default,True,3,0,3,0,0,0,0,3,39214,39214,0,0,0,0,107,107,0,0,0,0,209,209,0,5,0.0,14.933334,13,,5,Hero Show 已排除；Role资源池与 Role+Weapon资源池分列；Pet/Summon/Prop/InCar 分列；空值表示不可用，不等于0
character_bundle,NPC/Class_A/210177/Default,NPC/Class_A/210177,main,NPC,210177,Default,Default,True,3,0,3,0,0,0,0,3,26043,26043,0,0,0,0,129,129,0,0,0,0,220,220,0,3,0.0,11.633333,27,,5,Hero Show 已排除；Role资源池与 Role+Weapon资源池分列；Pet/Summon/Prop/InCar 分列；空值表示不可用，不等于0
character_bundle,NPC/Class_A/210178/Default,NPC/Class_A/210178,main,NPC,210178,Default,Default,True,3,0,3,0,0,0,0,3,24254,24254,0,0,0,0,156,156,0,0,0,0,277,277,1,1,21.866667,21.866667,27,,5,Hero Show 已排除；Role资源池与 Role+Weapon资源池分列；Pet/Summon/Prop/InCar 分列；空值表示不可用，不等于0
character_bundle,NPC/Class_A/210179/Default,NPC/Class_A/210179,main,NPC,210179,Default,Default,True,3,0,3,0,0,0,0,3,27151,27151,0,0,0,0,156,156,0,0,0,0,275,275,0,0,0.0,0.0,27,,5,Hero Show 已排除；Role资源池与 Role+Weapon资源池分列；Pet/Summon/Prop/InCar 分列；空值表示不可用，不等于0
character_bundle,NPC/Class_A/210180/Default,NPC/Class_A/210180,main,NPC,210180,Default,Default,True,3,0,3,0,0,0,0,3,26615,26615,0,0,0,0,140,140,0,0,0,0,243,243,0,14,0.0,41.266667,27,,5,Hero Show 已排除；Role资源池与 Role+Weapon资源池分列；Pet/Summon/Prop/InCar 分列；空值表示不可用，不等于0
character_bundle,NPC/Class_A/210181/Default,NPC/Class_A/210181,main,NPC,210181,Default,Default,True,4,0,4,0,0,0,0,4,32139,32139,0,0,0,0,165,165,0,0,0,0,323,323,1,45,16.0,128.099999,35,,5,Hero Show 已排除；Role资源池与 Role+Weapon资源池分列；Pet/Summon/Prop/InCar 分列；空值表示不可用，不等于0
character_bundle,NPC/Class_A/210182/Default,NPC/Class_A/210182,main,NPC,210182,Default,Default,True,4,0,4,0,0,0,0,4,31561,31561,0,0,0,0,204,204,0,0,0,0,382,382,1,1,16.533333,16.533333,35,,5,Hero Show 已排除；Role资源池与 Role+Weapon资源池分列；Pet/Summon/Prop/InCar 分列；空值表示不可用，不等于0
character_bundle,NPC/Class_A/210183/Default,NPC/Class_A/210183,main,NPC,210183,Default,Default,True,3,0,3,0,0,0,0,3,36799,36799,0,0,0,0,114,114,0,0,0,0,215,215,0,0,0.0,0.0,30,,5,Hero Show 已排除；Role资源池与 Role+Weapon资源池分列；Pet/Summon/Prop/InCar 分列；空值表示不可用，不等于0
character_bundle,NPC/Class_A/210185/Default,NPC/Class_A/210185,main,NPC,210185,Default,Default,True,4,0,4,0,0,0,0,4,27001,27001,0,0,0,0,123,123,0,0,0,0,214,214,0,0,0.0,0.0,35,,5,Hero Show 已排除；Role资源池与 Role+Weapon资源池分列；Pet/Summon/Prop/InCar 分列；空值表示不可用，不等于0
character_bundle,NPC/Class_A/210186/Default,NPC/Class_A/210186,main,NPC,210186,Default,Default,True,4,0,4,0,0,0,0,4,29833,29833,0,0,0,0,123,123,0,0,0,0,217,217,0,1,0.0,19.533333,35,,5,Hero Show 已排除；Role资源池与 Role+Weapon资源池分列；Pet/Summon/Prop/InCar 分列；空值表示不可用，不等于0
character_bundle,NPC/Class_A/210187/Default,NPC/Class_A/210187,main,NPC,210187,Default,Default,True,3,0,3,0,0,0,0,3,26934,26934,0,0,0,0,123,123,0,0,0,0,248,248,0,1,0.0,30.1,31,,5,Hero Show 已排除；Role资源池与 Role+Weapon资源池分列；Pet/Summon/Prop/InCar 分列；空值表示不可用，不等于0
character_bundle,NPC/Class_A/210188/Default,NPC/Class_A/210188,main,NPC,210188,Default,Default,True,3,0,3,0,0,0,0,3,26946,26946,0,0,0,0,128,128,0,0,0,0,231,231,0,0,0.0,0.0,31,,5,Hero Show 已排除；Role资源池与 Role+Weapon资源池分列；Pet/Summon/Prop/InCar 分列；空值表示不可用，不等于0
character_bundle,NPC/Class_A/210189/Default,NPC/Class_A/210189,main,NPC,210189,Default,Default,True,3,0,3,0,0,0,0,3,29537,29537,0,0,0,0,123,123,0,0,0,0,227,227,0,0,0.0,0.0,31,,5,Hero Show 已排除；Role资源池与 Role+Weapon资源池分列；Pet/Summon/Prop/InCar 分列；空值表示不可用，不等于0
character_bundle,NPC/Class_A/210191/Default,NPC/Class_A/210191,main,NPC,210191,Default,Default,True,3,0,3,0,0,0,0,3,27481,27481,0,0,0,0,128,128,0,0,0,0,239,239,0,0,0.0,0.0,31,,5,Hero Show 已排除；Role资源池与 Role+Weapon资源池分列；Pet/Summon/Prop/InCar 分列；空值表示不可用，不等于0
character_bundle,NPC/Class_A/210192/Default,NPC/Class_A/210192,main,NPC,210192,Default,Default,True,3,0,3,0,0,0,0,3,26232,26232,0,0,0,0,128,128,0,0,0,0,219,219,0,44,0.0,345.63333,31,,5,Hero Show 已排除；Role资源池与 Role+Weapon资源池分列；Pet/Summon/Prop/InCar 分列；空值表示不可用，不等于0
character_bundle,NPC/Class_A/210193/Default,NPC/Class_A/210193,main,NPC,210193,Default,Default,True,3,0,3,0,0,1,0,4,21778,21778,0,0,2164,0,126,126,0,0,26,0,251,251,0,11,0.0,55.9,34,,5,Hero Show 已排除；Role资源池与 Role+Weapon资源池分列；Pet/Summon/Prop/InCar 分列；空值表示不可用，不等于0
character_bundle,NPC/Class_A/210197/Default,NPC/Class_A/210197,main,NPC,210197,Default,Default,True,3,0,3,0,0,0,0,3,27568,27568,0,0,0,0,198,198,0,0,0,0,334,334,0,1,0.0,22.0,32,,5,Hero Show 已排除；Role资源池与 Role+Weapon资源池分列；Pet/Summon/Prop/InCar 分列；空值表示不可用，不等于0
character_bundle,NPC/Class_A/210198/Default,NPC/Class_A/210198,main,NPC,210198,Default,Default,True,4,0,4,0,0,0,0,4,28063,28063,0,0,0,0,180,180,0,0,0,0,308,308,0,0,0.0,0.0,36,,5,Hero Show 已排除；Role资源池与 Role+Weapon资源池分列；Pet/Summon/Prop/InCar 分列；空值表示不可用，不等于0
character_bundle,NPC/Class_A/210199/Default,NPC/Class_A/210199,main,NPC,210199,Default,Default,True,4,0,4,0,0,0,0,4,28280,28280,0,0,0,0,204,204,0,0,0,0,358,358,3,38,70.666666,285.200001,36,,5,Hero Show 已排除；Role资源池与 Role+Weapon资源池分列；Pet/Summon/Prop/InCar 分列；空值表示不可用，不等于0
character_bundle,NPC/Class_A/210200/Default,NPC/Class_A/210200,main,NPC,210200,Default,Default,True,3,0,3,0,0,0,0,3,31082,31082,0,0,0,0,161,161,0,0,0,0,291,291,1,38,0.266667,164.466667,31,,5,Hero Show 已排除；Role资源池与 Role+Weapon资源池分列；Pet/Summon/Prop/InCar 分列；空值表示不可用，不等于0
character_bundle,NPC/Class_A/210201/Default,NPC/Class_A/210201,main,NPC,210201,Default,Default,True,4,0,4,0,0,0,0,4,29403,29403,0,0,0,0,177,177,0,0,0,0,310,310,0,0,0.0,0.0,30,,5,Hero Show 已排除；Role资源池与 Role+Weapon资源池分列；Pet/Summon/Prop/InCar 分列；空值表示不可用，不等于0
character_bundle,NPC/Class_A/210202/Default,NPC/Class_A/210202,main,NPC,210202,Default,Default,True,4,0,4,0,0,0,0,4,29222,29222,0,0,0,0,198,198,0,0,0,0,331,331,0,0,0.0,0.0,37,,5,Hero Show 已排除；Role资源池与 Role+Weapon资源池分列；Pet/Summon/Prop/InCar 分列；空值表示不可用，不等于0
character_bundle,NPC/Class_A/210203/Default,NPC/Class_A/210203,main,NPC,210203,Default,Default,True,3,0,3,0,0,0,0,3,28026,28026,0,0,0,0,164,164,0,0,0,0,295,295,0,0,0.0,0.0,31,,5,Hero Show 已排除；Role资源池与 Role+Weapon资源池分列；Pet/Summon/Prop/InCar 分列；空值表示不可用，不等于0
character_bundle,NPC/Class_A/210204/Default,NPC/Class_A/210204,main,NPC,210204,Default,Default,True,3,0,3,0,0,0,0,3,28059,28059,0,0,0,0,174,174,0,0,0,0,301,301,0,0,0.0,0.0,31,,5,Hero Show 已排除；Role资源池与 Role+Weapon资源池分列；Pet/Summon/Prop/InCar 分列；空值表示不可用，不等于0
character_bundle,NPC/Class_A/210205/Default,NPC/Class_A/210205,main,NPC,210205,Default,Default,True,4,0,4,0,0,0,0,4,29905,29905,0,0,0,0,198,198,0,0,0,0,356,356,0,0,0.0,0.0,37,,5,Hero Show 已排除；Role资源池与 Role+Weapon资源池分列；Pet/Summon/Prop/InCar 分列；空值表示不可用，不等于0
character_bundle,NPC/Class_A/210206/Default,NPC/Class_A/210206,main,NPC,210206,Default,Default,True,2,0,2,0,0,0,0,2,11376,11376,0,0,0,0,101,101,0,0,0,0,172,172,0,0,0.0,0.0,16,,5,Hero Show 已排除；Role资源池与 Role+Weapon资源池分列；Pet/Summon/Prop/InCar 分列；空值表示不可用，不等于0
character_bundle,NPC/Class_A/210207/Default,NPC/Class_A/210207,main,NPC,210207,Default,Default,True,4,0,4,0,0,0,0,4,27890,27890,0,0,0,0,141,141,0,0,0,0,241,241,2,18,27.9,102.333334,36,,5,Hero Show 已排除；Role资源池与 Role+Weapon资源池分列；Pet/Summon/Prop/InCar 分列；空值表示不可用，不等于0
character_bundle,NPC/Class_A/210208/Default,NPC/Class_A/210208,main,NPC,210208,Default,Default,True,4,0,4,0,0,0,0,4,28213,28213,0,0,0,0,228,228,0,0,0,0,411,411,1,6,20.0,27.366667,35,,5,Hero Show 已排除；Role资源池与 Role+Weapon资源池分列；Pet/Summon/Prop/InCar 分列；空值表示不可用，不等于0
character_bundle,NPC/Class_A/210209/Default,NPC/Class_A/210209,main,NPC,210209,Default,Default,True,3,0,3,0,0,0,0,3,28440,28440,0,0,0,0,154,154,0,0,0,0,270,270,0,0,0.0,0.0,32,,5,Hero Show 已排除；Role资源池与 Role+Weapon资源池分列；Pet/Summon/Prop/InCar 分列；空值表示不可用，不等于0
character_bundle,NPC/Class_A/210210/Default,NPC/Class_A/210210,main,NPC,210210,Default,Default,True,4,0,4,0,0,0,0,4,36200,36200,0,0,0,0,138,138,0,0,0,0,271,271,2,2,20.033333,20.033333,35,,5,Hero Show 已排除；Role资源池与 Role+Weapon资源池分列；Pet/Summon/Prop/InCar 分列；空值表示不可用，不等于0
character_bundle,NPC/Class_A/210211/Default,NPC/Class_A/210211,main,NPC,210211,Default,Default,True,3,0,3,0,0,0,0,3,27962,27962,0,0,0,0,101,101,0,0,0,0,221,221,0,12,0.0,75.933334,31,,5,Hero Show 已排除；Role资源池与 Role+Weapon资源池分列；Pet/Summon/Prop/InCar 分列；空值表示不可用，不等于0
character_bundle,NPC/Class_A/210212/Default,NPC/Class_A/210212,main,NPC,210212,Default,Default,True,3,0,3,0,0,0,0,3,21439,21439,0,0,0,0,101,101,0,0,0,0,199,199,0,23,0.0,95.266666,31,,5,Hero Show 已排除；Role资源池与 Role+Weapon资源池分列；Pet/Summon/Prop/InCar 分列；空值表示不可用，不等于0
character_bundle,NPC/Class_A/210213/Default,NPC/Class_A/210213,main,NPC,210213,Default,Default,True,2,0,2,0,0,0,0,2,30132,30132,0,0,0,0,79,79,0,0,0,0,176,176,0,0,0.0,0.0,18,,5,Hero Show 已排除；Role资源池与 Role+Weapon资源池分列；Pet/Summon/Prop/InCar 分列；空值表示不可用，不等于0
character_bundle,NPC/Class_A/210214/Default,NPC/Class_A/210214,main,NPC,210214,Default,Default,True,2,0,2,0,0,0,0,2,32949,32949,0,0,0,0,87,87,0,0,0,0,236,236,0,0,0.0,0.0,17,,5,Hero Show 已排除；Role资源池与 Role+Weapon资源池分列；Pet/Summon/Prop/InCar 分列；空值表示不可用，不等于0
character_bundle,NPC/Class_A/210215/Default,NPC/Class_A/210215,main,NPC,210215,Default,Default,True,2,0,2,0,0,0,0,2,48056,48056,0,0,0,0,133,133,0,0,0,0,225,225,1,1,11.533334,11.533334,13,,5,Hero Show 已排除；Role资源池与 Role+Weapon资源池分列；Pet/Summon/Prop/InCar 分列；空值表示不可用，不等于0
character_bundle,NPC/Class_A/210216/Default,NPC/Class_A/210216,main,NPC,210216,Default,Default,True,2,0,2,0,0,0,0,2,48056,48056,0,0,0,0,133,133,0,0,0,0,225,225,0,0,0.0,0.0,13,,5,Hero Show 已排除；Role资源池与 Role+Weapon资源池分列；Pet/Summon/Prop/InCar 分列；空值表示不可用，不等于0
character_bundle,NPC/Class_A/210217/Default,NPC/Class_A/210217,main,NPC,210217,Default,Default,True,3,0,3,0,0,0,0,3,73940,73940,0,0,0,0,168,168,0,0,0,0,299,299,0,1,0.0,4.666667,27,,5,Hero Show 已排除；Role资源池与 Role+Weapon资源池分列；Pet/Summon/Prop/InCar 分列；空值表示不可用，不等于0
character_bundle,NPC/Class_A/210218/Default,NPC/Class_A/210218,main,NPC,210218,Default,Default,True,1,0,1,0,0,0,0,1,34947,34947,0,0,0,0,95,95,0,0,0,0,178,178,0,5,0.0,50.799999,8,,5,Hero Show 已排除；Role资源池与 Role+Weapon资源池分列；Pet/Summon/Prop/InCar 分列；空值表示不可用，不等于0
character_bundle,NPC/Class_A/210219/Default,NPC/Class_A/210219,main,NPC,210219,Default,Default,True,1,0,1,0,0,0,0,1,34947,34947,0,0,0,0,95,95,0,0,0,0,178,178,0,0,0.0,0.0,8,,5,Hero Show 已排除；Role资源池与 Role+Weapon资源池分列；Pet/Summon/Prop/InCar 分列；空值表示不可用，不等于0
character_bundle,NPC/Class_A/210221/Default,NPC/Class_A/210221,main,NPC,210221,Default,Default,True,3,0,3,0,0,0,0,3,38419,38419,0,0,0,0,113,113,0,0,0,0,206,206,0,14,0.0,125.783333,20,,5,Hero Show 已排除；Role资源池与 Role+Weapon资源池分列；Pet/Summon/Prop/InCar 分列；空值表示不可用，不等于0
character_bundle,NPC/Class_A/210222/Default,NPC/Class_A/210222,main,NPC,210222,Default,Default,True,1,0,1,0,0,0,0,1,25438,25438,0,0,0,0,71,71,0,0,0,0,101,101,0,0,0.0,0.0,4,,5,Hero Show 已排除；Role资源池与 Role+Weapon资源池分列；Pet/Summon/Prop/InCar 分列；空值表示不可用，不等于0
character_bundle,NPC/Class_A/210223/Default,NPC/Class_A/210223,main,NPC,210223,Default,Default,True,1,0,1,0,0,0,0,1,44256,44256,0,0,0,0,100,100,0,0,0,0,187,187,2,36,12.533334,125.600003,5,,5,Hero Show 已排除；Role资源池与 Role+Weapon资源池分列；Pet/Summon/Prop/InCar 分列；空值表示不可用，不等于0
character_bundle,NPC/Class_A/210224/Default,NPC/Class_A/210224,main,NPC,210224,Default,Default,True,4,0,4,0,0,0,0,4,35218,35218,0,0,0,0,182,182,0,0,0,0,342,342,0,0,0.0,0.0,31,,5,Hero Show 已排除；Role资源池与 Role+Weapon资源池分列；Pet/Summon/Prop/InCar 分列；空值表示不可用，不等于0
character_bundle,NPC/Class_A/210225/Default,NPC/Class_A/210225,main,NPC,210225,Default,Default,True,4,0,4,0,0,0,0,4,34473,34473,0,0,0,0,182,182,0,0,0,0,349,349,0,0,0.0,0.0,31,,5,Hero Show 已排除；Role资源池与 Role+Weapon资源池分列；Pet/Summon/Prop/InCar 分列；空值表示不可用，不等于0
character_bundle,NPC/Class_A/210226/Default,NPC/Class_A/210226,main,NPC,210226,Default,Default,True,4,0,4,0,0,0,0,4,34345,34345,0,0,0,0,182,182,0,0,0,0,379,379,0,0,0.0,0.0,31,,5,Hero Show 已排除；Role资源池与 Role+Weapon资源池分列；Pet/Summon/Prop/InCar 分列；空值表示不可用，不等于0
character_bundle,NPC/Class_A/210227/Default,NPC/Class_A/210227,main,NPC,210227,Default,Default,True,4,0,4,0,0,0,0,4,33599,33599,0,0,0,0,182,182,0,0,0,0,334,334,0,0,0.0,0.0,31,,5,Hero Show 已排除；Role资源池与 Role+Weapon资源池分列；Pet/Summon/Prop/InCar 分列；空值表示不可用，不等于0
character_bundle,NPC/Class_A/210228/Default,NPC/Class_A/210228,main,NPC,210228,Default,Default,True,4,0,4,0,0,0,0,4,59098,59098,0,0,0,0,149,149,0,0,0,0,361,361,0,3,0.0,6.8,42,,5,Hero Show 已排除；Role资源池与 Role+Weapon资源池分列；Pet/Summon/Prop/InCar 分列；空值表示不可用，不等于0
character_bundle,NPC/Class_A/210229/Default,NPC/Class_A/210229,main,NPC,210229,Default,Default,True,3,0,3,0,0,0,0,3,37500,37500,0,0,0,0,103,103,0,0,0,0,197,197,0,0,0.0,0.0,21,,5,Hero Show 已排除；Role资源池与 Role+Weapon资源池分列；Pet/Summon/Prop/InCar 分列；空值表示不可用，不等于0
character_bundle,NPC/Class_A/210230/Default,NPC/Class_A/210230,main,NPC,210230,Default,Default,True,4,0,4,0,0,0,0,4,48845,48845,0,0,0,0,159,159,0,0,0,0,348,348,0,2,0.0,5.4,23,,5,Hero Show 已排除；Role资源池与 Role+Weapon资源池分列；Pet/Summon/Prop/InCar 分列；空值表示不可用，不等于0
character_bundle,NPC/Class_A/210231/Default,NPC/Class_A/210231,main,NPC,210231,Default,Default,True,5,0,5,0,0,0,0,5,43447,43447,0,0,0,0,149,149,0,0,0,0,342,342,1,47,55.599998,185.833331,24,,5,Hero Show 已排除；Role资源池与 Role+Weapon资源池分列；Pet/Summon/Prop/InCar 分列；空值表示不可用，不等于0
character_bundle,NPC/Class_A/210232/Default,NPC/Class_A/210232,main,NPC,210232,Default,Default,True,5,0,5,0,0,0,0,5,43447,43447,0,0,0,0,149,149,0,0,0,0,342,342,0,2,0.0,5.4,23,,5,Hero Show 已排除；Role资源池与 Role+Weapon资源池分列；Pet/Summon/Prop/InCar 分列；空值表示不可用，不等于0
character_bundle,NPC/Class_A/210233/Default,NPC/Class_A/210233,main,NPC,210233,Default,Default,True,4,0,4,0,0,0,0,4,52626,52626,0,0,0,0,203,203,0,0,0,0,363,363,0,3,0.0,6.7,24,,5,Hero Show 已排除；Role资源池与 Role+Weapon资源池分列；Pet/Summon/Prop/InCar 分列；空值表示不可用，不等于0
character_bundle,NPC/Class_A/210234/Default,NPC/Class_A/210234,main,NPC,210234,Default,Default,True,4,0,4,0,0,0,0,4,52758,52758,0,0,0,0,149,149,0,0,0,0,300,300,0,2,0.0,5.4,23,,5,Hero Show 已排除；Role资源池与 Role+Weapon资源池分列；Pet/Summon/Prop/InCar 分列；空值表示不可用，不等于0
character_bundle,NPC/Class_A/210235/Default,NPC/Class_A/210235,main,NPC,210235,Default,Default,True,4,0,4,0,0,0,0,4,103809,103809,0,0,0,0,189,189,0,0,0,0,404,404,0,32,0.0,145.2,48,,5,Hero Show 已排除；Role资源池与 Role+Weapon资源池分列；Pet/Summon/Prop/InCar 分列；空值表示不可用，不等于0
character_bundle,NPC/Class_A/210243/Default,NPC/Class_A/210243,main,NPC,210243,Default,Default,True,3,0,3,0,0,0,0,3,44160,44160,0,0,0,0,125,125,0,0,0,0,236,236,1,122,17.866667,762.066666,27,,5,Hero Show 已排除；Role资源池与 Role+Weapon资源池分列；Pet/Summon/Prop/InCar 分列；空值表示不可用，不等于0
character_bundle,NPC/Class_A/210244/Default,NPC/Class_A/210244,main,NPC,210244,Default,Default,True,3,0,3,0,0,0,0,3,41066,41066,0,0,0,0,125,125,0,0,0,0,217,217,0,12,0.0,71.933334,27,,5,Hero Show 已排除；Role资源池与 Role+Weapon资源池分列；Pet/Summon/Prop/InCar 分列；空值表示不可用，不等于0
character_bundle,NPC/Class_A/210245/Default,NPC/Class_A/210245,main,NPC,210245,Default,Default,True,3,0,3,0,0,0,0,3,42227,42227,0,0,0,0,109,109,0,0,0,0,254,254,0,8,0.0,31.7,27,,5,Hero Show 已排除；Role资源池与 Role+Weapon资源池分列；Pet/Summon/Prop/InCar 分列；空值表示不可用，不等于0
character_bundle,NPC/Class_A/210246/Default,NPC/Class_A/210246,main,NPC,210246,Default,Default,True,3,0,3,0,0,0,0,3,42827,42827,0,0,0,0,125,125,0,0,0,0,237,237,0,8,0.0,36.633333,27,,5,Hero Show 已排除；Role资源池与 Role+Weapon资源池分列；Pet/Summon/Prop/InCar 分列；空值表示不可用，不等于0
character_bundle,NPC/Class_A/210258/Default,NPC/Class_A/210258,main,NPC,210258,Default,Default,True,1,0,1,0,0,0,0,1,52624,52624,0,0,0,0,153,153,0,0,0,0,268,268,0,0,0.0,0.0,9,,5,Hero Show 已排除；Role资源池与 Role+Weapon资源池分列；Pet/Summon/Prop/InCar 分列；空值表示不可用，不等于0
character_bundle,NPC/Class_A/210259/Default,NPC/Class_A/210259,main,NPC,210259,Default,Default,True,2,0,2,0,0,0,0,2,76303,76303,0,0,0,0,138,138,0,0,0,0,279,279,0,0,0.0,0.0,19,,5,Hero Show 已排除；Role资源池与 Role+Weapon资源池分列；Pet/Summon/Prop/InCar 分列；空值表示不可用，不等于0
character_bundle,NPC/Class_A/210260/Default,NPC/Class_A/210260,main,NPC,210260,Default,Default,True,3,0,3,0,0,0,0,3,76463,76463,0,0,0,0,198,198,0,0,0,0,365,365,0,0,0.0,0.0,29,,5,Hero Show 已排除；Role资源池与 Role+Weapon资源池分列；Pet/Summon/Prop/InCar 分列；空值表示不可用，不等于0
character_bundle,NPC/Class_S/AlexNPC/Default,NPC/Class_S/AlexNPC,main,NPC,AlexNPC,Default,Default,True,3,0,3,0,0,0,0,3,66944,66944,0,0,0,0,153,153,0,0,0,0,275,275,233,412,666.366665,1518.099999,38,,5,Hero Show 已排除；Role资源池与 Role+Weapon资源池分列；Pet/Summon/Prop/InCar 分列；空值表示不可用，不等于0
character_bundle,NPC/Class_S/AndersenFemale/Default,NPC/Class_S/AndersenFemale,main,NPC,AndersenFemale,Default,Default,True,4,0,4,0,0,3,0,7,64421,64421,0,0,11889,0,174,174,0,0,39,0,351,351,0,68,0.0,282.199998,36,,5,Hero Show 已排除；Role资源池与 Role+Weapon资源池分列；Pet/Summon/Prop/InCar 分列；空值表示不可用，不等于0
character_bundle,NPC/Class_S/AshleyFoot/Default,NPC/Class_S/AshleyFoot,main,NPC,AshleyFoot,Default,Default,True,4,0,4,0,0,2,0,6,119722,119722,0,0,18606,0,211,211,0,0,6,0,431,431,0,64,0.0,160.266667,57,,5,Hero Show 已排除；Role资源池与 Role+Weapon资源池分列；Pet/Summon/Prop/InCar 分列；空值表示不可用，不等于0
character_bundle,NPC/Class_S/AshleyNPC/Default,NPC/Class_S/AshleyNPC,main,NPC,AshleyNPC,Default,Default,True,4,0,4,0,0,0,0,4,103986,103986,0,0,0,0,189,189,0,0,0,0,404,404,356,1855,1079.466666,9637.166661,51,,5,Hero Show 已排除；Role资源池与 Role+Weapon资源池分列；Pet/Summon/Prop/InCar 分列；空值表示不可用，不等于0
character_bundle,NPC/Class_S/AshleyWorker/Default,NPC/Class_S/AshleyWorker,main,NPC,AshleyWorker,Default,Default,True,4,0,4,0,0,0,0,4,59515,59515,0,0,0,0,149,149,0,0,0,0,361,361,0,4,0.0,17.833333,53,,5,Hero Show 已排除；Role资源池与 Role+Weapon资源池分列；Pet/Summon/Prop/InCar 分列；空值表示不可用，不等于0
character_bundle,NPC/Class_S/Augulia/Default,NPC/Class_S/Augulia,main,NPC,Augulia,Default,Default,True,4,0,4,0,0,0,0,4,80080,80080,0,0,0,0,177,177,0,0,0,0,324,324,1,64,2.733333,192.300001,37,,5,Hero Show 已排除；Role资源池与 Role+Weapon资源池分列；Pet/Summon/Prop/InCar 分列；空值表示不可用，不等于0
character_bundle,NPC/Class_S/Bellboy/Default,NPC/Class_S/Bellboy,main,NPC,Bellboy,Default,Default,True,4,0,4,0,0,0,0,4,44380,44380,0,0,0,0,62,62,0,0,0,0,84,84,7,7,37.966667,37.966667,19,,5,Hero Show 已排除；Role资源池与 Role+Weapon资源池分列；Pet/Summon/Prop/InCar 分列；空值表示不可用，不等于0
