category,texture_path,texture_name,texture_class,width,height,resolution,technical_path
其他,SilverPalace/Content/ArtRes/EnvRes/OpenWorld/PeerageDistrict/StaticMesh/Prop/MidsummerNightsBar/PD_Prop_MidsummerNightsBar_TopLight/Textures/T_PD_Prop_Bar_TopLight_A_Merge_Metal_01_MRAE.T_PD_Prop_Bar_TopLight_A_Merge_Metal_01_MRAE,T_PD_Prop_Bar_TopLight_A_Merge_Metal_01_MRAE,Texture2D,256,256,256×256,false
其他,SilverPalace/Content/ArtRes/EnvRes/OpenWorld/PeerageDistrict/StaticMesh/Prop/MidsummerNightsBar/PD_Prop_MidsummerNightsBar_TopLight/Textures/T_PD_Prop_Bar_TopLight_A_Merge_Metal_01_N.T_PD_Prop_Bar_TopLight_A_Merge_Metal_01_N,T_PD_Prop_Bar_TopLight_A_Merge_Metal_01_N,Texture2D,1024,1024,1024×1024,false
其他,SilverPalace/Content/ArtRes/EnvRes/OpenWorld/PeerageDistrict/StaticMesh/Prop/MidsummerNightsBar/PD_Prop_MidsummerNightsBar_TopLight/Textures/T_PD_Prop_Bar_TopLight_A_Merge_Metal_01_NRM.T_PD_Prop_Bar_TopLight_A_Merge_Metal_01_NRM,T_PD_Prop_Bar_TopLight_A_Merge_Metal_01_NRM,Texture2D,1024,1024,1024×1024,false
其他,SilverPalace/Content/ArtRes/EnvRes/OpenWorld/PeerageDistrict/StaticMesh/Prop/MidsummerNightsBar/PD_Prop_MidsummerNightsBar_WelcomeDesk/Textures/T_PD_Prop_Bar_WelcomeDesk_A_Merge_Wood_01_DA.T_PD_Prop_Bar_WelcomeDesk_A_Merge_Wood_01_DA,T_PD_Prop_Bar_WelcomeDesk_A_Merge_Wood_01_DA,Texture2D,1024,1024,1024×1024,false
其他,SilverPalace/Content/ArtRes/EnvRes/OpenWorld/PeerageDistrict/StaticMesh/Prop/MidsummerNightsBar/PD_Prop_MidsummerNightsBar_WelcomeDesk/Textures/T_PD_Prop_Bar_WelcomeDesk_A_Merge_Wood_01_MRA.T_PD_Prop_Bar_WelcomeDesk_A_Merge_Wood_01_MRA,T_PD_Prop_Bar_WelcomeDesk_A_Merge_Wood_01_MRA,Texture2D,256,256,256×256,false
其他,SilverPalace/Content/ArtRes/EnvRes/OpenWorld/PeerageDistrict/StaticMesh/Prop/MidsummerNightsBar/PD_Prop_MidsummerNightsBar_WelcomeDesk/Textures/T_PD_Prop_Bar_WelcomeDesk_A_Merge_Wood_01_N.T_PD_Prop_Bar_WelcomeDesk_A_Merge_Wood_01_N,T_PD_Prop_Bar_WelcomeDesk_A_Merge_Wood_01_N,Texture2D,1024,1024,1024×1024,false
其他,SilverPalace/Content/ArtRes/EnvRes/OpenWorld/PeerageDistrict/StaticMesh/Prop/MidsummerNightsBar/PD_Prop_MidsummerNightsBar_WelcomeDesk/Textures/T_PD_Prop_Bar_WelcomeDesk_A_Merge_Wood_01_NRM.T_PD_Prop_Bar_WelcomeDesk_A_Merge_Wood_01_NRM,T_PD_Prop_Bar_WelcomeDesk_A_Merge_Wood_01_NRM,Texture2D,1024,1024,1024×1024,false
其他,SilverPalace/Content/ArtRes/EnvRes/OpenWorld/PeerageDistrict/StaticMesh/Prop/PerfumeShop/PD_Prop_PerfumeShop_In/Textures/T_PD_Prop_PerfumeShop_In_A_Modulator_Metal_01_DA.T_PD_Prop_PerfumeShop_In_A_Modulator_Metal_01_DA,T_PD_Prop_PerfumeShop_In_A_Modulator_Metal_01_DA,Texture2D,1024,1024,1024×1024,false
其他,SilverPalace/Content/ArtRes/EnvRes/OpenWorld/PeerageDistrict/StaticMesh/Prop/PerfumeShop/PD_Prop_PerfumeShop_In/Textures/T_PD_Prop_PerfumeShop_In_A_Modulator_Metal_01_E.T_PD_Prop_PerfumeShop_In_A_Modulator_Metal_01_E,T_PD_Prop_PerfumeShop_In_A_Modulator_Metal_01_E,Texture2D,256,256,256×256,false
其他,SilverPalace/Content/ArtRes/EnvRes/OpenWorld/PeerageDistrict/StaticMesh/Prop/PerfumeShop/PD_Prop_PerfumeShop_In/Textures/T_PD_Prop_PerfumeShop_In_A_Modulator_Metal_01_MRAE.T_PD_Prop_PerfumeShop_In_A_Modulator_Metal_01_MRAE,T_PD_Prop_PerfumeShop_In_A_Modulator_Metal_01_MRAE,Texture2D,256,256,256×256,false
其他,SilverPalace/Content/ArtRes/EnvRes/OpenWorld/PeerageDistrict/StaticMesh/Prop/PerfumeShop/PD_Prop_PerfumeShop_In/Textures/T_PD_Prop_PerfumeShop_In_A_Modulator_Metal_01_N.T_PD_Prop_PerfumeShop_In_A_Modulator_Metal_01_N,T_PD_Prop_PerfumeShop_In_A_Modulator_Metal_01_N,Texture2D,1024,1024,1024×1024,false
其他,SilverPalace/Content/ArtRes/EnvRes/OpenWorld/PeerageDistrict/StaticMesh/Prop/PerfumeShop/PD_Prop_PerfumeShop_In/Textures/T_PD_Prop_PerfumeShop_In_A_Modulator_Metal_01_NRM.T_PD_Prop_PerfumeShop_In_A_Modulator_Metal_01_NRM,T_PD_Prop_PerfumeShop_In_A_Modulator_Metal_01_NRM,Texture2D,1024,1024,1024×1024,false
其他,SilverPalace/Content/ArtRes/EnvRes/OpenWorld/PeerageDistrict/StaticMesh/Prop/PierreKitchen/PD_Prop_PierreKitchen_In/Textures/T_PD_Prop_PierreKitchen_In_A_Cabinet_Metal_01_D.T_PD_Prop_PierreKitchen_In_A_Cabinet_Metal_01_D,T_PD_Prop_PierreKitchen_In_A_Cabinet_Metal_01_D,Texture2D,1024,1024,1024×1024,false
其他,SilverPalace/Content/ArtRes/EnvRes/OpenWorld/PeerageDistrict/StaticMesh/Prop/PierreKitchen/PD_Prop_PierreKitchen_In/Textures/T_PD_Prop_PierreKitchen_In_A_Cabinet_Metal_01_LOD2_D.T_PD_Prop_PierreKitchen_In_A_Cabinet_Metal_01_LOD2_D,T_PD_Prop_PierreKitchen_In_A_Cabinet_Metal_01_LOD2_D,Texture2D,512,512,512×512,false
其他,SilverPalace/Content/ArtRes/EnvRes/OpenWorld/PeerageDistrict/StaticMesh/Prop/PierreKitchen/PD_Prop_PierreKitchen_In/Textures/T_PD_Prop_PierreKitchen_In_A_Cabinet_Metal_01_LOD2_MRA.T_PD_Prop_PierreKitchen_In_A_Cabinet_Metal_01_LOD2_MRA,T_PD_Prop_PierreKitchen_In_A_Cabinet_Metal_01_LOD2_MRA,Texture2D,512,512,512×512,false
其他,SilverPalace/Content/ArtRes/EnvRes/OpenWorld/PeerageDistrict/StaticMesh/Prop/PierreKitchen/PD_Prop_PierreKitchen_In/Textures/T_PD_Prop_PierreKitchen_In_A_Cabinet_Metal_01_LOD2_N.T_PD_Prop_PierreKitchen_In_A_Cabinet_Metal_01_LOD2_N,T_PD_Prop_PierreKitchen_In_A_Cabinet_Metal_01_LOD2_N,Texture2D,512,512,512×512,false
其他,SilverPalace/Content/ArtRes/EnvRes/OpenWorld/PeerageDistrict/StaticMesh/Prop/PierreKitchen/PD_Prop_PierreKitchen_In/Textures/T_PD_Prop_PierreKitchen_In_A_Cabinet_Metal_01_LOD2_NRM.T_PD_Prop_PierreKitchen_In_A_Cabinet_Metal_01_LOD2_NRM,T_PD_Prop_PierreKitchen_In_A_Cabinet_Metal_01_LOD2_NRM,Texture2D,512,512,512×512,false
其他,SilverPalace/Content/ArtRes/EnvRes/OpenWorld/PeerageDistrict/StaticMesh/Prop/PierreKitchen/PD_Prop_PierreKitchen_In/Textures/T_PD_Prop_PierreKitchen_In_A_Cabinet_Metal_01_MRA.T_PD_Prop_PierreKitchen_In_A_Cabinet_Metal_01_MRA,T_PD_Prop_PierreKitchen_In_A_Cabinet_Metal_01_MRA,Texture2D,256,256,256×256,false
其他,SilverPalace/Content/ArtRes/EnvRes/OpenWorld/PeerageDistrict/StaticMesh/Prop/PierreKitchen/PD_Prop_PierreKitchen_In/Textures/T_PD_Prop_PierreKitchen_In_A_Cabinet_Metal_01_N.T_PD_Prop_PierreKitchen_In_A_Cabinet_Metal_01_N,T_PD_Prop_PierreKitchen_In_A_Cabinet_Metal_01_N,Texture2D,1024,1024,1024×1024,false
其他,SilverPalace/Content/ArtRes/EnvRes/OpenWorld/PeerageDistrict/StaticMesh/Prop/PierreKitchen/PD_Prop_PierreKitchen_In/Textures/T_PD_Prop_PierreKitchen_In_A_Cabinet_Metal_01_NRM.T_PD_Prop_PierreKitchen_In_A_Cabinet_Metal_01_NRM,T_PD_Prop_PierreKitchen_In_A_Cabinet_Metal_01_NRM,Texture2D,1024,1024,1024×1024,false
其他,SilverPalace/Content/ArtRes/EnvRes/OpenWorld/PeerageDistrict/StaticMesh/Prop/PierreKitchen/PD_Prop_PierreKitchen_In/Textures/T_PD_Prop_PierreKitchen_In_A_Cabinet_Metal_02_D.T_PD_Prop_PierreKitchen_In_A_Cabinet_Metal_02_D,T_PD_Prop_PierreKitchen_In_A_Cabinet_Metal_02_D,Texture2D,1024,1024,1024×1024,false
其他,SilverPalace/Content/ArtRes/EnvRes/OpenWorld/PeerageDistrict/StaticMesh/Prop/PierreKitchen/PD_Prop_PierreKitchen_In/Textures/T_PD_Prop_PierreKitchen_In_A_Cabinet_Metal_02_MRA.T_PD_Prop_PierreKitchen_In_A_Cabinet_Metal_02_MRA,T_PD_Prop_PierreKitchen_In_A_Cabinet_Metal_02_MRA,Texture2D,256,256,256×256,false
其他,SilverPalace/Content/ArtRes/EnvRes/OpenWorld/PeerageDistrict/StaticMesh/Prop/PierreKitchen/PD_Prop_PierreKitchen_In/Textures/T_PD_Prop_PierreKitchen_In_A_Cabinet_Metal_02_N.T_PD_Prop_PierreKitchen_In_A_Cabinet_Metal_02_N,T_PD_Prop_PierreKitchen_In_A_Cabinet_Metal_02_N,Texture2D,1024,1024,1024×1024,false
其他,SilverPalace/Content/ArtRes/EnvRes/OpenWorld/PeerageDistrict/StaticMesh/Prop/PierreKitchen/PD_Prop_PierreKitchen_In/Textures/T_PD_Prop_PierreKitchen_In_A_Cabinet_Metal_02_NRM.T_PD_Prop_PierreKitchen_In_A_Cabinet_Metal_02_NRM,T_PD_Prop_PierreKitchen_In_A_Cabinet_Metal_02_NRM,Texture2D,1024,1024,1024×1024,false
其他,SilverPalace/Content/ArtRes/EnvRes/OpenWorld/PeerageDistrict/StaticMesh/Prop/PierreKitchen/PD_Prop_PierreKitchen_In/Textures/T_PD_Prop_PierreKitchen_In_A_Cabinet_Metal_03_D.T_PD_Prop_PierreKitchen_In_A_Cabinet_Metal_03_D,T_PD_Prop_PierreKitchen_In_A_Cabinet_Metal_03_D,Texture2D,1024,1024,1024×1024,false
其他,SilverPalace/Content/ArtRes/EnvRes/OpenWorld/PeerageDistrict/StaticMesh/Prop/PierreKitchen/PD_Prop_PierreKitchen_In/Textures/T_PD_Prop_PierreKitchen_In_A_Cabinet_Metal_03_MRA.T_PD_Prop_PierreKitchen_In_A_Cabinet_Metal_03_MRA,T_PD_Prop_PierreKitchen_In_A_Cabinet_Metal_03_MRA,Texture2D,256,256,256×256,false
其他,SilverPalace/Content/ArtRes/EnvRes/OpenWorld/PeerageDistrict/StaticMesh/Prop/PierreKitchen/PD_Prop_PierreKitchen_In/Textures/T_PD_Prop_PierreKitchen_In_A_Cabinet_Metal_03_N.T_PD_Prop_PierreKitchen_In_A_Cabinet_Metal_03_N,T_PD_Prop_PierreKitchen_In_A_Cabinet_Metal_03_N,Texture2D,1024,1024,1024×1024,false
其他,SilverPalace/Content/ArtRes/EnvRes/OpenWorld/PeerageDistrict/StaticMesh/Prop/PierreKitchen/PD_Prop_PierreKitchen_In/Textures/T_PD_Prop_PierreKitchen_In_A_Cabinet_Metal_03_NRM.T_PD_Prop_PierreKitchen_In_A_Cabinet_Metal_03_NRM,T_PD_Prop_PierreKitchen_In_A_Cabinet_Metal_03_NRM,Texture2D,1024,1024,1024×1024,false
其他,SilverPalace/Content/ArtRes/EnvRes/OpenWorld/PeerageDistrict/StaticMesh/Prop/PierreKitchen/PD_Prop_PierreKitchen_In/Textures/T_PD_Prop_PierreKitchen_In_A_Cabinet_Metal_04_D.T_PD_Prop_PierreKitchen_In_A_Cabinet_Metal_04_D,T_PD_Prop_PierreKitchen_In_A_Cabinet_Metal_04_D,Texture2D,1024,1024,1024×1024,false
其他,SilverPalace/Content/ArtRes/EnvRes/OpenWorld/PeerageDistrict/StaticMesh/Prop/PierreKitchen/PD_Prop_PierreKitchen_In/Textures/T_PD_Prop_PierreKitchen_In_A_Cabinet_Metal_04_LOD2_D.T_PD_Prop_PierreKitchen_In_A_Cabinet_Metal_04_LOD2_D,T_PD_Prop_PierreKitchen_In_A_Cabinet_Metal_04_LOD2_D,Texture2D,512,512,512×512,false
其他,SilverPalace/Content/ArtRes/EnvRes/OpenWorld/PeerageDistrict/StaticMesh/Prop/PierreKitchen/PD_Prop_PierreKitchen_In/Textures/T_PD_Prop_PierreKitchen_In_A_Cabinet_Metal_04_LOD2_MRA.T_PD_Prop_PierreKitchen_In_A_Cabinet_Metal_04_LOD2_MRA,T_PD_Prop_PierreKitchen_In_A_Cabinet_Metal_04_LOD2_MRA,Texture2D,512,512,512×512,false
其他,SilverPalace/Content/ArtRes/EnvRes/OpenWorld/PeerageDistrict/StaticMesh/Prop/PierreKitchen/PD_Prop_PierreKitchen_In/Textures/T_PD_Prop_PierreKitchen_In_A_Cabinet_Metal_04_LOD2_N.T_PD_Prop_PierreKitchen_In_A_Cabinet_Metal_04_LOD2_N,T_PD_Prop_PierreKitchen_In_A_Cabinet_Metal_04_LOD2_N,Texture2D,512,512,512×512,false
其他,SilverPalace/Content/ArtRes/EnvRes/OpenWorld/PeerageDistrict/StaticMesh/Prop/PierreKitchen/PD_Prop_PierreKitchen_In/Textures/T_PD_Prop_PierreKitchen_In_A_Cabinet_Metal_04_LOD2_NRM.T_PD_Prop_PierreKitchen_In_A_Cabinet_Metal_04_LOD2_NRM,T_PD_Prop_PierreKitchen_In_A_Cabinet_Metal_04_LOD2_NRM,Texture2D,512,512,512×512,false
其他,SilverPalace/Content/ArtRes/EnvRes/OpenWorld/PeerageDistrict/StaticMesh/Prop/PierreKitchen/PD_Prop_PierreKitchen_In/Textures/T_PD_Prop_PierreKitchen_In_A_Cabinet_Metal_04_MRA.T_PD_Prop_PierreKitchen_In_A_Cabinet_Metal_04_MRA,T_PD_Prop_PierreKitchen_In_A_Cabinet_Metal_04_MRA,Texture2D,256,256,256×256,false
其他,SilverPalace/Content/ArtRes/EnvRes/OpenWorld/PeerageDistrict/StaticMesh/Prop/PierreKitchen/PD_Prop_PierreKitchen_In/Textures/T_PD_Prop_PierreKitchen_In_A_Cabinet_Metal_04_N.T_PD_Prop_PierreKitchen_In_A_Cabinet_Metal_04_N,T_PD_Prop_PierreKitchen_In_A_Cabinet_Metal_04_N,Texture2D,1024,1024,1024×1024,false
其他,SilverPalace/Content/ArtRes/EnvRes/OpenWorld/PeerageDistrict/StaticMesh/Prop/PierreKitchen/PD_Prop_PierreKitchen_In/Textures/T_PD_Prop_PierreKitchen_In_A_Cabinet_Metal_04_NRM.T_PD_Prop_PierreKitchen_In_A_Cabinet_Metal_04_NRM,T_PD_Prop_PierreKitchen_In_A_Cabinet_Metal_04_NRM,Texture2D,1024,1024,1024×1024,false
其他,SilverPalace/Content/ArtRes/EnvRes/OpenWorld/PeerageDistrict/StaticMesh/Prop/PoliceOffice/PD_Prop_PoliceOffice_Office/Textures/LOD2/T_PD_Prop_PoliceOffice_Office_A_Notice_Metal_01_LOD2_DA.T_PD_Prop_PoliceOffice_Office_A_Notice_Metal_01_LOD2_DA,T_PD_Prop_PoliceOffice_Office_A_Notice_Metal_01_LOD2_DA,Texture2D,512,512,512×512,false
其他,SilverPalace/Content/ArtRes/EnvRes/OpenWorld/PeerageDistrict/StaticMesh/Prop/PoliceOffice/PD_Prop_PoliceOffice_Office/Textures/LOD2/T_PD_Prop_PoliceOffice_Office_A_Notice_Metal_01_LOD2_MRA.T_PD_Prop_PoliceOffice_Office_A_Notice_Metal_01_LOD2_MRA,T_PD_Prop_PoliceOffice_Office_A_Notice_Metal_01_LOD2_MRA,Texture2D,512,512,512×512,false
其他,SilverPalace/Content/ArtRes/EnvRes/OpenWorld/PeerageDistrict/StaticMesh/Prop/PoliceOffice/PD_Prop_PoliceOffice_Office/Textures/LOD2/T_PD_Prop_PoliceOffice_Office_A_Notice_Metal_01_LOD2_N.T_PD_Prop_PoliceOffice_Office_A_Notice_Metal_01_LOD2_N,T_PD_Prop_PoliceOffice_Office_A_Notice_Metal_01_LOD2_N,Texture2D,512,512,512×512,false
其他,SilverPalace/Content/ArtRes/EnvRes/OpenWorld/PeerageDistrict/StaticMesh/Prop/PoliceOffice/PD_Prop_PoliceOffice_Office/Textures/LOD2/T_PD_Prop_PoliceOffice_Office_A_Notice_Metal_01_LOD2_NRM.T_PD_Prop_PoliceOffice_Office_A_Notice_Metal_01_LOD2_NRM,T_PD_Prop_PoliceOffice_Office_A_Notice_Metal_01_LOD2_NRM,Texture2D,512,512,512×512,false
其他,SilverPalace/Content/ArtRes/EnvRes/OpenWorld/PeerageDistrict/StaticMesh/Prop/PoliceOffice/PD_Prop_PoliceOffice_Office/Textures/T_PD_Prop_PoliceOffice_Office_A_Cloth_Stone_02_DA.T_PD_Prop_PoliceOffice_Office_A_Cloth_Stone_02_DA,T_PD_Prop_PoliceOffice_Office_A_Cloth_Stone_02_DA,Texture2D,1024,1024,1024×1024,false
其他,SilverPalace/Content/ArtRes/EnvRes/OpenWorld/PeerageDistrict/StaticMesh/Prop/PoliceOffice/PD_Prop_PoliceOffice_Office/Textures/T_PD_Prop_PoliceOffice_Office_A_Curtain_Stone_01_D.T_PD_Prop_PoliceOffice_Office_A_Curtain_Stone_01_D,T_PD_Prop_PoliceOffice_Office_A_Curtain_Stone_01_D,Texture2D,1024,1024,1024×1024,false
其他,SilverPalace/Content/ArtRes/EnvRes/OpenWorld/PeerageDistrict/StaticMesh/Prop/PoliceOffice/PD_Prop_PoliceOffice_Office/Textures/T_PD_Prop_PoliceOffice_Office_A_Curtain_Stone_01_MRA.T_PD_Prop_PoliceOffice_Office_A_Curtain_Stone_01_MRA,T_PD_Prop_PoliceOffice_Office_A_Curtain_Stone_01_MRA,Texture2D,256,256,256×256,false
其他,SilverPalace/Content/ArtRes/EnvRes/OpenWorld/PeerageDistrict/StaticMesh/Prop/PoliceOffice/PD_Prop_PoliceOffice_Office/Textures/T_PD_Prop_PoliceOffice_Office_A_Curtain_Stone_01_N.T_PD_Prop_PoliceOffice_Office_A_Curtain_Stone_01_N,T_PD_Prop_PoliceOffice_Office_A_Curtain_Stone_01_N,Texture2D,1024,1024,1024×1024,false
其他,SilverPalace/Content/ArtRes/EnvRes/OpenWorld/PeerageDistrict/StaticMesh/Prop/PoliceOffice/PD_Prop_PoliceOffice_Office/Textures/T_PD_Prop_PoliceOffice_Office_A_Curtain_Stone_01_NRM.T_PD_Prop_PoliceOffice_Office_A_Curtain_Stone_01_NRM,T_PD_Prop_PoliceOffice_Office_A_Curtain_Stone_01_NRM,Texture2D,1024,1024,1024×1024,false
其他,SilverPalace/Content/ArtRes/EnvRes/OpenWorld/PeerageDistrict/StaticMesh/Prop/PoliceOffice/PD_Prop_PoliceOffice_Office/Textures/T_PD_Prop_PoliceOffice_Office_A_Door_Wood_01_D.T_PD_Prop_PoliceOffice_Office_A_Door_Wood_01_D,T_PD_Prop_PoliceOffice_Office_A_Door_Wood_01_D,Texture2D,1024,1024,1024×1024,false
其他,SilverPalace/Content/ArtRes/EnvRes/OpenWorld/PeerageDistrict/StaticMesh/Prop/PoliceOffice/PD_Prop_PoliceOffice_Office/Textures/T_PD_Prop_PoliceOffice_Office_A_Door_Wood_01_MRA.T_PD_Prop_PoliceOffice_Office_A_Door_Wood_01_MRA,T_PD_Prop_PoliceOffice_Office_A_Door_Wood_01_MRA,Texture2D,256,256,256×256,false
其他,SilverPalace/Content/ArtRes/EnvRes/OpenWorld/PeerageDistrict/StaticMesh/Prop/PoliceOffice/PD_Prop_PoliceOffice_Office/Textures/T_PD_Prop_PoliceOffice_Office_A_Door_Wood_01_N.T_PD_Prop_PoliceOffice_Office_A_Door_Wood_01_N,T_PD_Prop_PoliceOffice_Office_A_Door_Wood_01_N,Texture2D,1024,1024,1024×1024,false
其他,SilverPalace/Content/ArtRes/EnvRes/OpenWorld/PeerageDistrict/StaticMesh/Prop/PoliceOffice/PD_Prop_PoliceOffice_Office/Textures/T_PD_Prop_PoliceOffice_Office_A_Door_Wood_01_NRM.T_PD_Prop_PoliceOffice_Office_A_Door_Wood_01_NRM,T_PD_Prop_PoliceOffice_Office_A_Door_Wood_01_NRM,Texture2D,1024,1024,1024×1024,false
其他,SilverPalace/Content/ArtRes/EnvRes/OpenWorld/PeerageDistrict/StaticMesh/Prop/PoliceOffice/PD_Prop_PoliceOffice_Office/Textures/T_PD_Prop_PoliceOffice_Office_A_DustCloth_Stone_01_D.T_PD_Prop_PoliceOffice_Office_A_DustCloth_Stone_01_D,T_PD_Prop_PoliceOffice_Office_A_DustCloth_Stone_01_D,Texture2D,1024,1024,1024×1024,false
其他,SilverPalace/Content/ArtRes/EnvRes/OpenWorld/PeerageDistrict/StaticMesh/Prop/PoliceOffice/PD_Prop_PoliceOffice_Office/Textures/T_PD_Prop_PoliceOffice_Office_A_DustCloth_Stone_01_MRA.T_PD_Prop_PoliceOffice_Office_A_DustCloth_Stone_01_MRA,T_PD_Prop_PoliceOffice_Office_A_DustCloth_Stone_01_MRA,Texture2D,256,256,256×256,false
其他,SilverPalace/Content/ArtRes/EnvRes/OpenWorld/PeerageDistrict/StaticMesh/Prop/PoliceOffice/PD_Prop_PoliceOffice_Office/Textures/T_PD_Prop_PoliceOffice_Office_A_DustCloth_Stone_01_N.T_PD_Prop_PoliceOffice_Office_A_DustCloth_Stone_01_N,T_PD_Prop_PoliceOffice_Office_A_DustCloth_Stone_01_N,Texture2D,1024,1024,1024×1024,false
其他,SilverPalace/Content/ArtRes/EnvRes/OpenWorld/PeerageDistrict/StaticMesh/Prop/PoliceOffice/PD_Prop_PoliceOffice_Office/Textures/T_PD_Prop_PoliceOffice_Office_A_DustCloth_Stone_01_NRM.T_PD_Prop_PoliceOffice_Office_A_DustCloth_Stone_01_NRM,T_PD_Prop_PoliceOffice_Office_A_DustCloth_Stone_01_NRM,Texture2D,1024,1024,1024×1024,false
其他,SilverPalace/Content/ArtRes/EnvRes/OpenWorld/PeerageDistrict/StaticMesh/Prop/PoliceOffice/PD_Prop_PoliceOffice_Office/Textures/T_PD_Prop_PoliceOffice_Office_A_Frame_Wood_01_D.T_PD_Prop_PoliceOffice_Office_A_Frame_Wood_01_D,T_PD_Prop_PoliceOffice_Office_A_Frame_Wood_01_D,Texture2D,512,512,512×512,false
其他,SilverPalace/Content/ArtRes/EnvRes/OpenWorld/PeerageDistrict/StaticMesh/Prop/PoliceOffice/PD_Prop_PoliceOffice_Office/Textures/T_PD_Prop_PoliceOffice_Office_A_Frame_Wood_01_MRA.T_PD_Prop_PoliceOffice_Office_A_Frame_Wood_01_MRA,T_PD_Prop_PoliceOffice_Office_A_Frame_Wood_01_MRA,Texture2D,256,256,256×256,false
其他,SilverPalace/Content/ArtRes/EnvRes/OpenWorld/PeerageDistrict/StaticMesh/Prop/PoliceOffice/PD_Prop_PoliceOffice_Office/Textures/T_PD_Prop_PoliceOffice_Office_A_Frame_Wood_01_N.T_PD_Prop_PoliceOffice_Office_A_Frame_Wood_01_N,T_PD_Prop_PoliceOffice_Office_A_Frame_Wood_01_N,Texture2D,512,512,512×512,false
其他,SilverPalace/Content/ArtRes/EnvRes/OpenWorld/PeerageDistrict/StaticMesh/Prop/PoliceOffice/PD_Prop_PoliceOffice_Office/Textures/T_PD_Prop_PoliceOffice_Office_A_Frame_Wood_01_NRM.T_PD_Prop_PoliceOffice_Office_A_Frame_Wood_01_NRM,T_PD_Prop_PoliceOffice_Office_A_Frame_Wood_01_NRM,Texture2D,512,512,512×512,false
其他,SilverPalace/Content/ArtRes/EnvRes/OpenWorld/PeerageDistrict/StaticMesh/Prop/PoliceOffice/PD_Prop_PoliceOffice_Office/Textures/T_PD_Prop_PoliceOffice_Office_A_Notice_Metal_01_DA.T_PD_Prop_PoliceOffice_Office_A_Notice_Metal_01_DA,T_PD_Prop_PoliceOffice_Office_A_Notice_Metal_01_DA,Texture2D,1024,1024,1024×1024,false
其他,SilverPalace/Content/ArtRes/EnvRes/OpenWorld/PeerageDistrict/StaticMesh/Prop/PoliceOffice/PD_Prop_PoliceOffice_Office/Textures/T_PD_Prop_PoliceOffice_Office_A_Notice_Metal_01_MRA.T_PD_Prop_PoliceOffice_Office_A_Notice_Metal_01_MRA,T_PD_Prop_PoliceOffice_Office_A_Notice_Metal_01_MRA,Texture2D,256,256,256×256,false
其他,SilverPalace/Content/ArtRes/EnvRes/OpenWorld/PeerageDistrict/StaticMesh/Prop/PoliceOffice/PD_Prop_PoliceOffice_Office/Textures/T_PD_Prop_PoliceOffice_Office_A_Notice_Metal_01_N.T_PD_Prop_PoliceOffice_Office_A_Notice_Metal_01_N,T_PD_Prop_PoliceOffice_Office_A_Notice_Metal_01_N,Texture2D,1024,1024,1024×1024,false
其他,SilverPalace/Content/ArtRes/EnvRes/OpenWorld/PeerageDistrict/StaticMesh/Prop/PoliceOffice/PD_Prop_PoliceOffice_Office/Textures/T_PD_Prop_PoliceOffice_Office_A_Notice_Metal_01_NRM.T_PD_Prop_PoliceOffice_Office_A_Notice_Metal_01_NRM,T_PD_Prop_PoliceOffice_Office_A_Notice_Metal_01_NRM,Texture2D,1024,1024,1024×1024,false
其他,SilverPalace/Content/ArtRes/EnvRes/OpenWorld/PeerageDistrict/StaticMesh/Prop/PoliceOffice/PD_Prop_PoliceOffice_Office/Textures/T_PD_Prop_PoliceOffice_Office_A_Pillar_Wood_01_D.T_PD_Prop_PoliceOffice_Office_A_Pillar_Wood_01_D,T_PD_Prop_PoliceOffice_Office_A_Pillar_Wood_01_D,Texture2D,1024,1024,1024×1024,false
其他,SilverPalace/Content/ArtRes/EnvRes/OpenWorld/PeerageDistrict/StaticMesh/Prop/PoliceOffice/PD_Prop_PoliceOffice_Office/Textures/T_PD_Prop_PoliceOffice_Office_A_Pillar_Wood_01_MRA.T_PD_Prop_PoliceOffice_Office_A_Pillar_Wood_01_MRA,T_PD_Prop_PoliceOffice_Office_A_Pillar_Wood_01_MRA,Texture2D,256,256,256×256,false
其他,SilverPalace/Content/ArtRes/EnvRes/OpenWorld/PeerageDistrict/StaticMesh/Prop/PoliceOffice/PD_Prop_PoliceOffice_Office/Textures/T_PD_Prop_PoliceOffice_Office_A_Pillar_Wood_01_N.T_PD_Prop_PoliceOffice_Office_A_Pillar_Wood_01_N,T_PD_Prop_PoliceOffice_Office_A_Pillar_Wood_01_N,Texture2D,1024,1024,1024×1024,false
其他,SilverPalace/Content/ArtRes/EnvRes/OpenWorld/PeerageDistrict/StaticMesh/Prop/PoliceOffice/PD_Prop_PoliceOffice_Office/Textures/T_PD_Prop_PoliceOffice_Office_A_Pillar_Wood_01_NRM.T_PD_Prop_PoliceOffice_Office_A_Pillar_Wood_01_NRM,T_PD_Prop_PoliceOffice_Office_A_Pillar_Wood_01_NRM,Texture2D,1024,1024,1024×1024,false
其他,SilverPalace/Content/ArtRes/EnvRes/OpenWorld/PeerageDistrict/StaticMesh/Prop/PoliceOffice/PD_Prop_PoliceOffice_Record/Textures/LOD2/T_PD_Prop_PoliceOffice_Record_A_Locker_Wood_01_LOD2_DA.T_PD_Prop_PoliceOffice_Record_A_Locker_Wood_01_LOD2_DA,T_PD_Prop_PoliceOffice_Record_A_Locker_Wood_01_LOD2_DA,Texture2D,512,512,512×512,false
