category,mesh_path,mesh_name,mesh_class,lod_index,triangle_count,vertex_count
大建筑,SilverPalace/Content/ArtRes/EnvRes/OpenWorld/PeerageDistrict/StaticMesh/Building/FreedomSquare/PD_BLDN_FreedomSquare_Arcade/Meshes/SM_PD_BLDN_FreedomSquare_Arcade_A_TopArch_Glass_03.SM_PD_BLDN_FreedomSquare_Arcade_A_TopArch_Glass_03,SM_PD_BLDN_FreedomSquare_Arcade_A_TopArch_Glass_03,StaticMesh,1,45,61
大建筑,SilverPalace/Content/ArtRes/EnvRes/OpenWorld/PeerageDistrict/StaticMesh/Building/FreedomSquare/PD_BLDN_FreedomSquare_Arcade/Meshes/SM_PD_BLDN_FreedomSquare_Arcade_A_TopArch_Glass_03.SM_PD_BLDN_FreedomSquare_Arcade_A_TopArch_Glass_03,SM_PD_BLDN_FreedomSquare_Arcade_A_TopArch_Glass_03,StaticMesh,2,64,80
大建筑,SilverPalace/Content/ArtRes/EnvRes/OpenWorld/PeerageDistrict/StaticMesh/Building/FreedomSquare/PD_BLDN_FreedomSquare_Arcade/Meshes/SM_PD_BLDN_FreedomSquare_Arcade_A_TopArch_Glass_03.SM_PD_BLDN_FreedomSquare_Arcade_A_TopArch_Glass_03,SM_PD_BLDN_FreedomSquare_Arcade_A_TopArch_Glass_03,StaticMesh,3,64,80
大建筑,SilverPalace/Content/ArtRes/EnvRes/OpenWorld/PeerageDistrict/StaticMesh/Building/FreedomSquare/PD_BLDN_FreedomSquare_Arcade/Meshes/SM_PD_BLDN_FreedomSquare_Arcade_A_TopArch_Glass_03.SM_PD_BLDN_FreedomSquare_Arcade_A_TopArch_Glass_03,SM_PD_BLDN_FreedomSquare_Arcade_A_TopArch_Glass_03,StaticMesh,4,64,80
大建筑,SilverPalace/Content/ArtRes/EnvRes/OpenWorld/PeerageDistrict/StaticMesh/Building/FreedomSquare/PD_BLDN_FreedomSquare_Arcade/Meshes/SM_PD_BLDN_FreedomSquare_Arcade_A_TopArch_Glass_03.SM_PD_BLDN_FreedomSquare_Arcade_A_TopArch_Glass_03,SM_PD_BLDN_FreedomSquare_Arcade_A_TopArch_Glass_03,StaticMesh,5,16,32
大建筑,SilverPalace/Content/ArtRes/EnvRes/OpenWorld/PeerageDistrict/StaticMesh/Building/FreedomSquare/PD_BLDN_FreedomSquare_Arcade/Meshes/SM_PD_BLDN_FreedomSquare_Arcade_A_TopArch_Stone_01.SM_PD_BLDN_FreedomSquare_Arcade_A_TopArch_Stone_01,SM_PD_BLDN_FreedomSquare_Arcade_A_TopArch_Stone_01,StaticMesh,0,1778,
大建筑,SilverPalace/Content/ArtRes/EnvRes/OpenWorld/PeerageDistrict/StaticMesh/Building/FreedomSquare/PD_BLDN_FreedomSquare_Arcade/Meshes/SM_PD_BLDN_FreedomSquare_Arcade_A_TopArch_Stone_01.SM_PD_BLDN_FreedomSquare_Arcade_A_TopArch_Stone_01,SM_PD_BLDN_FreedomSquare_Arcade_A_TopArch_Stone_01,StaticMesh,1,1562,2066
大建筑,SilverPalace/Content/ArtRes/EnvRes/OpenWorld/PeerageDistrict/StaticMesh/Building/FreedomSquare/PD_BLDN_FreedomSquare_Arcade/Meshes/SM_PD_BLDN_FreedomSquare_Arcade_A_TopArch_Stone_01.SM_PD_BLDN_FreedomSquare_Arcade_A_TopArch_Stone_01,SM_PD_BLDN_FreedomSquare_Arcade_A_TopArch_Stone_01,StaticMesh,2,554,904
大建筑,SilverPalace/Content/ArtRes/EnvRes/OpenWorld/PeerageDistrict/StaticMesh/Building/FreedomSquare/PD_BLDN_FreedomSquare_Arcade/Meshes/SM_PD_BLDN_FreedomSquare_Arcade_A_TopArch_Stone_01.SM_PD_BLDN_FreedomSquare_Arcade_A_TopArch_Stone_01,SM_PD_BLDN_FreedomSquare_Arcade_A_TopArch_Stone_01,StaticMesh,3,274,440
大建筑,SilverPalace/Content/ArtRes/EnvRes/OpenWorld/PeerageDistrict/StaticMesh/Building/FreedomSquare/PD_BLDN_FreedomSquare_Arcade/Meshes/SM_PD_BLDN_FreedomSquare_Arcade_A_TopArch_Stone_01.SM_PD_BLDN_FreedomSquare_Arcade_A_TopArch_Stone_01,SM_PD_BLDN_FreedomSquare_Arcade_A_TopArch_Stone_01,StaticMesh,4,140,280
大建筑,SilverPalace/Content/ArtRes/EnvRes/OpenWorld/PeerageDistrict/StaticMesh/Building/FreedomSquare/PD_BLDN_FreedomSquare_Arcade/Meshes/SM_PD_BLDN_FreedomSquare_Arcade_A_TopArch_Stone_01.SM_PD_BLDN_FreedomSquare_Arcade_A_TopArch_Stone_01,SM_PD_BLDN_FreedomSquare_Arcade_A_TopArch_Stone_01,StaticMesh,5,94,192
大建筑,SilverPalace/Content/ArtRes/EnvRes/OpenWorld/PeerageDistrict/StaticMesh/Building/FreedomSquare/PD_BLDN_FreedomSquare_Arcade/Meshes/SM_PD_BLDN_FreedomSquare_Arcade_A_TopArch_Stone_02.SM_PD_BLDN_FreedomSquare_Arcade_A_TopArch_Stone_02,SM_PD_BLDN_FreedomSquare_Arcade_A_TopArch_Stone_02,StaticMesh,0,3991,
大建筑,SilverPalace/Content/ArtRes/EnvRes/OpenWorld/PeerageDistrict/StaticMesh/Building/FreedomSquare/PD_BLDN_FreedomSquare_Arcade/Meshes/SM_PD_BLDN_FreedomSquare_Arcade_A_TopArch_Stone_02.SM_PD_BLDN_FreedomSquare_Arcade_A_TopArch_Stone_02,SM_PD_BLDN_FreedomSquare_Arcade_A_TopArch_Stone_02,StaticMesh,1,7162,11236
大建筑,SilverPalace/Content/ArtRes/EnvRes/OpenWorld/PeerageDistrict/StaticMesh/Building/FreedomSquare/PD_BLDN_FreedomSquare_Arcade/Meshes/SM_PD_BLDN_FreedomSquare_Arcade_A_TopArch_Stone_02.SM_PD_BLDN_FreedomSquare_Arcade_A_TopArch_Stone_02,SM_PD_BLDN_FreedomSquare_Arcade_A_TopArch_Stone_02,StaticMesh,2,3743,6167
大建筑,SilverPalace/Content/ArtRes/EnvRes/OpenWorld/PeerageDistrict/StaticMesh/Building/FreedomSquare/PD_BLDN_FreedomSquare_Arcade/Meshes/SM_PD_BLDN_FreedomSquare_Arcade_A_TopArch_Stone_02.SM_PD_BLDN_FreedomSquare_Arcade_A_TopArch_Stone_02,SM_PD_BLDN_FreedomSquare_Arcade_A_TopArch_Stone_02,StaticMesh,3,1703,2821
大建筑,SilverPalace/Content/ArtRes/EnvRes/OpenWorld/PeerageDistrict/StaticMesh/Building/FreedomSquare/PD_BLDN_FreedomSquare_Arcade/Meshes/SM_PD_BLDN_FreedomSquare_Arcade_A_TopArch_Stone_02.SM_PD_BLDN_FreedomSquare_Arcade_A_TopArch_Stone_02,SM_PD_BLDN_FreedomSquare_Arcade_A_TopArch_Stone_02,StaticMesh,4,974,1538
大建筑,SilverPalace/Content/ArtRes/EnvRes/OpenWorld/PeerageDistrict/StaticMesh/Building/FreedomSquare/PD_BLDN_FreedomSquare_Arcade/Meshes/SM_PD_BLDN_FreedomSquare_Arcade_A_TopArch_Stone_02.SM_PD_BLDN_FreedomSquare_Arcade_A_TopArch_Stone_02,SM_PD_BLDN_FreedomSquare_Arcade_A_TopArch_Stone_02,StaticMesh,5,198,346
大建筑,SilverPalace/Content/ArtRes/EnvRes/OpenWorld/PeerageDistrict/StaticMesh/Building/FreedomSquare/PD_BLDN_FreedomSquare_Arcade/Meshes/SM_PD_BLDN_FreedomSquare_Arcade_A_TopArch_Stone_03.SM_PD_BLDN_FreedomSquare_Arcade_A_TopArch_Stone_03,SM_PD_BLDN_FreedomSquare_Arcade_A_TopArch_Stone_03,StaticMesh,0,2750,
大建筑,SilverPalace/Content/ArtRes/EnvRes/OpenWorld/PeerageDistrict/StaticMesh/Building/FreedomSquare/PD_BLDN_FreedomSquare_Arcade/Meshes/SM_PD_BLDN_FreedomSquare_Arcade_A_TopArch_Stone_03.SM_PD_BLDN_FreedomSquare_Arcade_A_TopArch_Stone_03,SM_PD_BLDN_FreedomSquare_Arcade_A_TopArch_Stone_03,StaticMesh,1,1868,2244
大建筑,SilverPalace/Content/ArtRes/EnvRes/OpenWorld/PeerageDistrict/StaticMesh/Building/FreedomSquare/PD_BLDN_FreedomSquare_Arcade/Meshes/SM_PD_BLDN_FreedomSquare_Arcade_A_TopArch_Stone_03.SM_PD_BLDN_FreedomSquare_Arcade_A_TopArch_Stone_03,SM_PD_BLDN_FreedomSquare_Arcade_A_TopArch_Stone_03,StaticMesh,2,1868,2244
大建筑,SilverPalace/Content/ArtRes/EnvRes/OpenWorld/PeerageDistrict/StaticMesh/Building/FreedomSquare/PD_BLDN_FreedomSquare_Arcade/Meshes/SM_PD_BLDN_FreedomSquare_Arcade_A_TopArch_Stone_03.SM_PD_BLDN_FreedomSquare_Arcade_A_TopArch_Stone_03,SM_PD_BLDN_FreedomSquare_Arcade_A_TopArch_Stone_03,StaticMesh,3,570,826
大建筑,SilverPalace/Content/ArtRes/EnvRes/OpenWorld/PeerageDistrict/StaticMesh/Building/FreedomSquare/PD_BLDN_FreedomSquare_Arcade/Meshes/SM_PD_BLDN_FreedomSquare_Arcade_A_TopArch_Stone_03.SM_PD_BLDN_FreedomSquare_Arcade_A_TopArch_Stone_03,SM_PD_BLDN_FreedomSquare_Arcade_A_TopArch_Stone_03,StaticMesh,4,246,392
大建筑,SilverPalace/Content/ArtRes/EnvRes/OpenWorld/PeerageDistrict/StaticMesh/Building/FreedomSquare/PD_BLDN_FreedomSquare_Arcade/Meshes/SM_PD_BLDN_FreedomSquare_Arcade_A_TopArch_Stone_03.SM_PD_BLDN_FreedomSquare_Arcade_A_TopArch_Stone_03,SM_PD_BLDN_FreedomSquare_Arcade_A_TopArch_Stone_03,StaticMesh,5,16,32
大建筑,SilverPalace/Content/ArtRes/EnvRes/OpenWorld/PeerageDistrict/StaticMesh/Building/FreedomSquare/PD_BLDN_FreedomSquare_Arcade/Meshes/SM_PD_BLDN_FreedomSquare_Arcade_A_TopArch_Stone_04.SM_PD_BLDN_FreedomSquare_Arcade_A_TopArch_Stone_04,SM_PD_BLDN_FreedomSquare_Arcade_A_TopArch_Stone_04,StaticMesh,0,118,160
大建筑,SilverPalace/Content/ArtRes/EnvRes/OpenWorld/PeerageDistrict/StaticMesh/Building/FreedomSquare/PD_BLDN_FreedomSquare_Arcade/Meshes/SM_PD_BLDN_FreedomSquare_Arcade_A_TopArch_Stone_04.SM_PD_BLDN_FreedomSquare_Arcade_A_TopArch_Stone_04,SM_PD_BLDN_FreedomSquare_Arcade_A_TopArch_Stone_04,StaticMesh,1,268,304
大建筑,SilverPalace/Content/ArtRes/EnvRes/OpenWorld/PeerageDistrict/StaticMesh/Building/FreedomSquare/PD_BLDN_FreedomSquare_Arcade/Meshes/SM_PD_BLDN_FreedomSquare_Arcade_A_TopArch_Stone_04.SM_PD_BLDN_FreedomSquare_Arcade_A_TopArch_Stone_04,SM_PD_BLDN_FreedomSquare_Arcade_A_TopArch_Stone_04,StaticMesh,2,52,92
大建筑,SilverPalace/Content/ArtRes/EnvRes/OpenWorld/PeerageDistrict/StaticMesh/Building/FreedomSquare/PD_BLDN_FreedomSquare_Arcade/Meshes/SM_PD_BLDN_FreedomSquare_Arcade_A_TopArch_Stone_04.SM_PD_BLDN_FreedomSquare_Arcade_A_TopArch_Stone_04,SM_PD_BLDN_FreedomSquare_Arcade_A_TopArch_Stone_04,StaticMesh,3,40,68
大建筑,SilverPalace/Content/ArtRes/EnvRes/OpenWorld/PeerageDistrict/StaticMesh/Building/FreedomSquare/PD_BLDN_FreedomSquare_Arcade/Meshes/SM_PD_BLDN_FreedomSquare_Arcade_A_TopArch_Stone_04.SM_PD_BLDN_FreedomSquare_Arcade_A_TopArch_Stone_04,SM_PD_BLDN_FreedomSquare_Arcade_A_TopArch_Stone_04,StaticMesh,4,44,84
大建筑,SilverPalace/Content/ArtRes/EnvRes/OpenWorld/PeerageDistrict/StaticMesh/Building/FreedomSquare/PD_BLDN_FreedomSquare_Arcade/Meshes/SM_PD_BLDN_FreedomSquare_Arcade_A_TopArch_Stone_04.SM_PD_BLDN_FreedomSquare_Arcade_A_TopArch_Stone_04,SM_PD_BLDN_FreedomSquare_Arcade_A_TopArch_Stone_04,StaticMesh,5,20,36
大建筑,SilverPalace/Content/ArtRes/EnvRes/OpenWorld/PeerageDistrict/StaticMesh/Building/FreedomSquare/PD_BLDN_FreedomSquare_Arcade/Meshes/SM_PD_BLDN_FreedomSquare_Arcade_A_Tower_Stone_01.SM_PD_BLDN_FreedomSquare_Arcade_A_Tower_Stone_01,SM_PD_BLDN_FreedomSquare_Arcade_A_Tower_Stone_01,StaticMesh,0,2379,
大建筑,SilverPalace/Content/ArtRes/EnvRes/OpenWorld/PeerageDistrict/StaticMesh/Building/FreedomSquare/PD_BLDN_FreedomSquare_Arcade/Meshes/SM_PD_BLDN_FreedomSquare_Arcade_A_Tower_Stone_01.SM_PD_BLDN_FreedomSquare_Arcade_A_Tower_Stone_01,SM_PD_BLDN_FreedomSquare_Arcade_A_Tower_Stone_01,StaticMesh,1,4756,6953
大建筑,SilverPalace/Content/ArtRes/EnvRes/OpenWorld/PeerageDistrict/StaticMesh/Building/FreedomSquare/PD_BLDN_FreedomSquare_Arcade/Meshes/SM_PD_BLDN_FreedomSquare_Arcade_A_Tower_Stone_01.SM_PD_BLDN_FreedomSquare_Arcade_A_Tower_Stone_01,SM_PD_BLDN_FreedomSquare_Arcade_A_Tower_Stone_01,StaticMesh,2,2336,3477
大建筑,SilverPalace/Content/ArtRes/EnvRes/OpenWorld/PeerageDistrict/StaticMesh/Building/FreedomSquare/PD_BLDN_FreedomSquare_Arcade/Meshes/SM_PD_BLDN_FreedomSquare_Arcade_A_Tower_Stone_01.SM_PD_BLDN_FreedomSquare_Arcade_A_Tower_Stone_01,SM_PD_BLDN_FreedomSquare_Arcade_A_Tower_Stone_01,StaticMesh,3,1044,1579
大建筑,SilverPalace/Content/ArtRes/EnvRes/OpenWorld/PeerageDistrict/StaticMesh/Building/FreedomSquare/PD_BLDN_FreedomSquare_Arcade/Meshes/SM_PD_BLDN_FreedomSquare_Arcade_A_Tower_Stone_01.SM_PD_BLDN_FreedomSquare_Arcade_A_Tower_Stone_01,SM_PD_BLDN_FreedomSquare_Arcade_A_Tower_Stone_01,StaticMesh,4,354,587
大建筑,SilverPalace/Content/ArtRes/EnvRes/OpenWorld/PeerageDistrict/StaticMesh/Building/FreedomSquare/PD_BLDN_FreedomSquare_Arcade/Meshes/SM_PD_BLDN_FreedomSquare_Arcade_A_Tower_Stone_01.SM_PD_BLDN_FreedomSquare_Arcade_A_Tower_Stone_01,SM_PD_BLDN_FreedomSquare_Arcade_A_Tower_Stone_01,StaticMesh,5,180,314
大建筑,SilverPalace/Content/ArtRes/EnvRes/OpenWorld/PeerageDistrict/StaticMesh/Building/FreedomSquare/PD_BLDN_FreedomSquare_Arcade/Meshes/SM_PD_BLDN_FreedomSquare_Arcade_A_Tower_Stone_02.SM_PD_BLDN_FreedomSquare_Arcade_A_Tower_Stone_02,SM_PD_BLDN_FreedomSquare_Arcade_A_Tower_Stone_02,StaticMesh,0,3954,
大建筑,SilverPalace/Content/ArtRes/EnvRes/OpenWorld/PeerageDistrict/StaticMesh/Building/FreedomSquare/PD_BLDN_FreedomSquare_Arcade/Meshes/SM_PD_BLDN_FreedomSquare_Arcade_A_Tower_Stone_02.SM_PD_BLDN_FreedomSquare_Arcade_A_Tower_Stone_02,SM_PD_BLDN_FreedomSquare_Arcade_A_Tower_Stone_02,StaticMesh,1,7150,11576
大建筑,SilverPalace/Content/ArtRes/EnvRes/OpenWorld/PeerageDistrict/StaticMesh/Building/FreedomSquare/PD_BLDN_FreedomSquare_Arcade/Meshes/SM_PD_BLDN_FreedomSquare_Arcade_A_Tower_Stone_02.SM_PD_BLDN_FreedomSquare_Arcade_A_Tower_Stone_02,SM_PD_BLDN_FreedomSquare_Arcade_A_Tower_Stone_02,StaticMesh,2,3488,6062
大建筑,SilverPalace/Content/ArtRes/EnvRes/OpenWorld/PeerageDistrict/StaticMesh/Building/FreedomSquare/PD_BLDN_FreedomSquare_Arcade/Meshes/SM_PD_BLDN_FreedomSquare_Arcade_A_Tower_Stone_02.SM_PD_BLDN_FreedomSquare_Arcade_A_Tower_Stone_02,SM_PD_BLDN_FreedomSquare_Arcade_A_Tower_Stone_02,StaticMesh,3,1260,2528
大建筑,SilverPalace/Content/ArtRes/EnvRes/OpenWorld/PeerageDistrict/StaticMesh/Building/FreedomSquare/PD_BLDN_FreedomSquare_Arcade/Meshes/SM_PD_BLDN_FreedomSquare_Arcade_A_Tower_Stone_02.SM_PD_BLDN_FreedomSquare_Arcade_A_Tower_Stone_02,SM_PD_BLDN_FreedomSquare_Arcade_A_Tower_Stone_02,StaticMesh,4,832,1526
大建筑,SilverPalace/Content/ArtRes/EnvRes/OpenWorld/PeerageDistrict/StaticMesh/Building/FreedomSquare/PD_BLDN_FreedomSquare_Arcade/Meshes/SM_PD_BLDN_FreedomSquare_Arcade_A_Tower_Stone_02.SM_PD_BLDN_FreedomSquare_Arcade_A_Tower_Stone_02,SM_PD_BLDN_FreedomSquare_Arcade_A_Tower_Stone_02,StaticMesh,5,184,388
大建筑,SilverPalace/Content/ArtRes/EnvRes/OpenWorld/PeerageDistrict/StaticMesh/Building/FreedomSquare/PD_BLDN_FreedomSquare_Arcade/Meshes/SM_PD_BLDN_FreedomSquare_Arcade_A_Tower_Stone_03.SM_PD_BLDN_FreedomSquare_Arcade_A_Tower_Stone_03,SM_PD_BLDN_FreedomSquare_Arcade_A_Tower_Stone_03,StaticMesh,0,1721,
大建筑,SilverPalace/Content/ArtRes/EnvRes/OpenWorld/PeerageDistrict/StaticMesh/Building/FreedomSquare/PD_BLDN_FreedomSquare_Arcade/Meshes/SM_PD_BLDN_FreedomSquare_Arcade_A_Tower_Stone_03.SM_PD_BLDN_FreedomSquare_Arcade_A_Tower_Stone_03,SM_PD_BLDN_FreedomSquare_Arcade_A_Tower_Stone_03,StaticMesh,1,2134,2936
大建筑,SilverPalace/Content/ArtRes/EnvRes/OpenWorld/PeerageDistrict/StaticMesh/Building/FreedomSquare/PD_BLDN_FreedomSquare_Arcade/Meshes/SM_PD_BLDN_FreedomSquare_Arcade_A_Tower_Stone_03.SM_PD_BLDN_FreedomSquare_Arcade_A_Tower_Stone_03,SM_PD_BLDN_FreedomSquare_Arcade_A_Tower_Stone_03,StaticMesh,2,996,1493
大建筑,SilverPalace/Content/ArtRes/EnvRes/OpenWorld/PeerageDistrict/StaticMesh/Building/FreedomSquare/PD_BLDN_FreedomSquare_Arcade/Meshes/SM_PD_BLDN_FreedomSquare_Arcade_A_Tower_Stone_03.SM_PD_BLDN_FreedomSquare_Arcade_A_Tower_Stone_03,SM_PD_BLDN_FreedomSquare_Arcade_A_Tower_Stone_03,StaticMesh,3,388,795
大建筑,SilverPalace/Content/ArtRes/EnvRes/OpenWorld/PeerageDistrict/StaticMesh/Building/FreedomSquare/PD_BLDN_FreedomSquare_Arcade/Meshes/SM_PD_BLDN_FreedomSquare_Arcade_A_Tower_Stone_03.SM_PD_BLDN_FreedomSquare_Arcade_A_Tower_Stone_03,SM_PD_BLDN_FreedomSquare_Arcade_A_Tower_Stone_03,StaticMesh,4,172,310
大建筑,SilverPalace/Content/ArtRes/EnvRes/OpenWorld/PeerageDistrict/StaticMesh/Building/FreedomSquare/PD_BLDN_FreedomSquare_Arcade/Meshes/SM_PD_BLDN_FreedomSquare_Arcade_A_Tower_Stone_03.SM_PD_BLDN_FreedomSquare_Arcade_A_Tower_Stone_03,SM_PD_BLDN_FreedomSquare_Arcade_A_Tower_Stone_03,StaticMesh,5,94,194
大建筑,SilverPalace/Content/ArtRes/EnvRes/OpenWorld/PeerageDistrict/StaticMesh/Building/FreedomSquare/PD_BLDN_FreedomSquare_Arcade/Meshes/SM_PD_BLDN_FreedomSquare_Arcade_A_Tower_Stone_04.SM_PD_BLDN_FreedomSquare_Arcade_A_Tower_Stone_04,SM_PD_BLDN_FreedomSquare_Arcade_A_Tower_Stone_04,StaticMesh,0,44,72
大建筑,SilverPalace/Content/ArtRes/EnvRes/OpenWorld/PeerageDistrict/StaticMesh/Building/FreedomSquare/PD_BLDN_FreedomSquare_Arcade/Meshes/SM_PD_BLDN_FreedomSquare_Arcade_A_Tower_Stone_04.SM_PD_BLDN_FreedomSquare_Arcade_A_Tower_Stone_04,SM_PD_BLDN_FreedomSquare_Arcade_A_Tower_Stone_04,StaticMesh,1,44,72
大建筑,SilverPalace/Content/ArtRes/EnvRes/OpenWorld/PeerageDistrict/StaticMesh/Building/FreedomSquare/PD_BLDN_FreedomSquare_Arcade/Meshes/SM_PD_BLDN_FreedomSquare_Arcade_A_Tower_Stone_04.SM_PD_BLDN_FreedomSquare_Arcade_A_Tower_Stone_04,SM_PD_BLDN_FreedomSquare_Arcade_A_Tower_Stone_04,StaticMesh,2,44,72
大建筑,SilverPalace/Content/ArtRes/EnvRes/OpenWorld/PeerageDistrict/StaticMesh/Building/FreedomSquare/PD_BLDN_FreedomSquare_Arcade/Meshes/SM_PD_BLDN_FreedomSquare_Arcade_A_Tower_Stone_04.SM_PD_BLDN_FreedomSquare_Arcade_A_Tower_Stone_04,SM_PD_BLDN_FreedomSquare_Arcade_A_Tower_Stone_04,StaticMesh,3,32,48
大建筑,SilverPalace/Content/ArtRes/EnvRes/OpenWorld/PeerageDistrict/StaticMesh/Building/FreedomSquare/PD_BLDN_FreedomSquare_Arcade/Meshes/SM_PD_BLDN_FreedomSquare_Arcade_A_Tower_Stone_04.SM_PD_BLDN_FreedomSquare_Arcade_A_Tower_Stone_04,SM_PD_BLDN_FreedomSquare_Arcade_A_Tower_Stone_04,StaticMesh,4,8,16
大建筑,SilverPalace/Content/ArtRes/EnvRes/OpenWorld/PeerageDistrict/StaticMesh/Building/FreedomSquare/PD_BLDN_FreedomSquare_Arcade/Meshes/SM_PD_BLDN_FreedomSquare_Arcade_A_Tower_Stone_04.SM_PD_BLDN_FreedomSquare_Arcade_A_Tower_Stone_04,SM_PD_BLDN_FreedomSquare_Arcade_A_Tower_Stone_04,StaticMesh,5,8,16
大建筑,SilverPalace/Content/ArtRes/EnvRes/OpenWorld/PeerageDistrict/StaticMesh/Building/FreedomSquare/PD_BLDN_FreedomSquare_Arcade/Meshes/SM_PD_BLDN_FreedomSquare_Arcade_A_Tower_Stone_05.SM_PD_BLDN_FreedomSquare_Arcade_A_Tower_Stone_05,SM_PD_BLDN_FreedomSquare_Arcade_A_Tower_Stone_05,StaticMesh,0,256,368
大建筑,SilverPalace/Content/ArtRes/EnvRes/OpenWorld/PeerageDistrict/StaticMesh/Building/FreedomSquare/PD_BLDN_FreedomSquare_Arcade/Meshes/SM_PD_BLDN_FreedomSquare_Arcade_A_Tower_Stone_05.SM_PD_BLDN_FreedomSquare_Arcade_A_Tower_Stone_05,SM_PD_BLDN_FreedomSquare_Arcade_A_Tower_Stone_05,StaticMesh,1,184,264
大建筑,SilverPalace/Content/ArtRes/EnvRes/OpenWorld/PeerageDistrict/StaticMesh/Building/FreedomSquare/PD_BLDN_FreedomSquare_Arcade/Meshes/SM_PD_BLDN_FreedomSquare_Arcade_A_Tower_Stone_05.SM_PD_BLDN_FreedomSquare_Arcade_A_Tower_Stone_05,SM_PD_BLDN_FreedomSquare_Arcade_A_Tower_Stone_05,StaticMesh,2,184,264
大建筑,SilverPalace/Content/ArtRes/EnvRes/OpenWorld/PeerageDistrict/StaticMesh/Building/FreedomSquare/PD_BLDN_FreedomSquare_Arcade/Meshes/SM_PD_BLDN_FreedomSquare_Arcade_A_Tower_Stone_05.SM_PD_BLDN_FreedomSquare_Arcade_A_Tower_Stone_05,SM_PD_BLDN_FreedomSquare_Arcade_A_Tower_Stone_05,StaticMesh,3,152,216
大建筑,SilverPalace/Content/ArtRes/EnvRes/OpenWorld/PeerageDistrict/StaticMesh/Building/FreedomSquare/PD_BLDN_FreedomSquare_Arcade/Meshes/SM_PD_BLDN_FreedomSquare_Arcade_A_Tower_Stone_05.SM_PD_BLDN_FreedomSquare_Arcade_A_Tower_Stone_05,SM_PD_BLDN_FreedomSquare_Arcade_A_Tower_Stone_05,StaticMesh,4,152,216
大建筑,SilverPalace/Content/ArtRes/EnvRes/OpenWorld/PeerageDistrict/StaticMesh/Building/FreedomSquare/PD_BLDN_FreedomSquare_Arcade/Meshes/SM_PD_BLDN_FreedomSquare_Arcade_A_Tower_Stone_05.SM_PD_BLDN_FreedomSquare_Arcade_A_Tower_Stone_05,SM_PD_BLDN_FreedomSquare_Arcade_A_Tower_Stone_05,StaticMesh,5,8,16
大建筑,SilverPalace/Content/ArtRes/EnvRes/OpenWorld/PeerageDistrict/StaticMesh/Building/FreedomSquare/PD_BLDN_FreedomSquare_Arcade/Meshes/SM_PD_BLDN_FreedomSquare_Arcade_A_Tower_Stone_06.SM_PD_BLDN_FreedomSquare_Arcade_A_Tower_Stone_06,SM_PD_BLDN_FreedomSquare_Arcade_A_Tower_Stone_06,StaticMesh,0,10,16
大建筑,SilverPalace/Content/ArtRes/EnvRes/OpenWorld/PeerageDistrict/StaticMesh/Building/FreedomSquare/PD_BLDN_FreedomSquare_Arcade/Meshes/SM_PD_BLDN_FreedomSquare_Arcade_A_Tower_Stone_06.SM_PD_BLDN_FreedomSquare_Arcade_A_Tower_Stone_06,SM_PD_BLDN_FreedomSquare_Arcade_A_Tower_Stone_06,StaticMesh,1,10,16
大建筑,SilverPalace/Content/ArtRes/EnvRes/OpenWorld/PeerageDistrict/StaticMesh/Building/FreedomSquare/PD_BLDN_FreedomSquare_Arcade/Meshes/SM_PD_BLDN_FreedomSquare_Arcade_A_Tower_Stone_06.SM_PD_BLDN_FreedomSquare_Arcade_A_Tower_Stone_06,SM_PD_BLDN_FreedomSquare_Arcade_A_Tower_Stone_06,StaticMesh,2,10,16
大建筑,SilverPalace/Content/ArtRes/EnvRes/OpenWorld/PeerageDistrict/StaticMesh/Building/FreedomSquare/PD_BLDN_FreedomSquare_Arcade/Meshes/SM_PD_BLDN_FreedomSquare_Arcade_A_Tower_Stone_06.SM_PD_BLDN_FreedomSquare_Arcade_A_Tower_Stone_06,SM_PD_BLDN_FreedomSquare_Arcade_A_Tower_Stone_06,StaticMesh,3,10,16
大建筑,SilverPalace/Content/ArtRes/EnvRes/OpenWorld/PeerageDistrict/StaticMesh/Building/FreedomSquare/PD_BLDN_FreedomSquare_Arcade/Meshes/SM_PD_BLDN_FreedomSquare_Arcade_A_Tower_Stone_06.SM_PD_BLDN_FreedomSquare_Arcade_A_Tower_Stone_06,SM_PD_BLDN_FreedomSquare_Arcade_A_Tower_Stone_06,StaticMesh,4,10,16
大建筑,SilverPalace/Content/ArtRes/EnvRes/OpenWorld/PeerageDistrict/StaticMesh/Building/FreedomSquare/PD_BLDN_FreedomSquare_Arcade/Meshes/SM_PD_BLDN_FreedomSquare_Arcade_A_Tower_Stone_06.SM_PD_BLDN_FreedomSquare_Arcade_A_Tower_Stone_06,SM_PD_BLDN_FreedomSquare_Arcade_A_Tower_Stone_06,StaticMesh,5,10,16
大建筑,SilverPalace/Content/ArtRes/EnvRes/OpenWorld/PeerageDistrict/StaticMesh/Building/FreedomSquare/PD_BLDN_FreedomSquare_Ground/Meshes/SM_PD_BLDN_FreedomSquare_Ground_A_Decorate_Stone_01.SM_PD_BLDN_FreedomSquare_Ground_A_Decorate_Stone_01,SM_PD_BLDN_FreedomSquare_Ground_A_Decorate_Stone_01,StaticMesh,0,1533,2613
